"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"PARPBP",2.54361054430481,0.152028901076518,102.566724170365,1.58698656406531e-13,7.45883685110696e-11,2.61059289788743e-09
"CCNE1",2.42972246191991,3.54542319194174,107.707382586517,1.69614542497827e-13,7.75044228913684e-11,2.79015922408926e-09
"CDC6",2.11776424805626,1.97923336741019,106.667629341896,2.12642207465188e-13,9.3851583772325e-11,3.49796431280235e-09
"UCHL1",2.60523935930874,3.99885911951971,106.024712218003,2.16800011145796e-13,9.3851583772325e-11,3.56636018334835e-09
"ZBP1",1.45597724763908,5.63799055541849,105.209203532183,2.43011254843518e-13,1.02305674458693e-10,3.99753514217586e-09
"BUB1B",2.2966195033848,2.01351940832915,105.576344354189,2.52411809076594e-13,1.02305674458693e-10,4.15217425930998e-09
"HSD3B7",3.64822985366011,-0.195824140068148,82.5361055315127,2.54986787404645e-13,1.02305674458693e-10,4.19453265280641e-09
"LTF",3.94585471649859,6.98041002530839,104.194331027686,2.83435119892853e-13,1.0871076681104e-10,4.66250772223744e-09
"ZWINT",2.08346433895156,3.59639072938071,104.22999678212,2.84167961876883e-13,1.0871076681104e-10,4.67456297287473e-09
"EZH2",1.42074206548391,3.7557956814393,103.802118811354,3.01693044799162e-13,1.12792058794232e-10,4.96285058694622e-09
"MKI67",2.09424998777181,4.38995413653785,103.427674337122,3.19129886314639e-13,1.1541439303673e-10,5.24968662987582e-09
"KIF14",2.32894127072026,-0.000857824516919207,98.4344140977562,3.22739336151343e-13,1.1541439303673e-10,5.3090620796896e-09
"CHAF1A",1.92811825711515,2.68022799531904,102.17528554581,3.96422340625296e-13,1.38747819218854e-10,6.52114750328613e-09
"UBE2T",2.11819872637622,1.73772399351397,102.299578689968,4.20061354572096e-13,1.43958526723145e-10,6.91000928271097e-09
"KCTD14",2.32378084014554,3.6572968795993,101.537990412862,4.29824965856322e-13,1.44298381394622e-10,7.0706206883365e-09
"PLA2G7",-1.72143084464248,6.88448273179179,101.303198210184,4.41269024720988e-13,1.45177509133205e-10,7.25887545666026e-09
"CEP55",2.71428937331425,1.13370962044169,101.003081942611,4.84584932655481e-13,1.56302394944758e-10,7.97142214218267e-09
"CDC25C",2.85662484826488,0.326458666485947,94.1886008963081,5.61636285921211e-13,1.77671478911614e-10,9.23891690340392e-09
"SPC25",2.51192053667773,1.49088349465766,100.399244514223,5.79752433271669e-13,1.78933640049891e-10,9.53692752731896e-09
"PLK1",2.30847411394551,4.09417353826425,99.4998307569399,5.87380946060433e-13,1.78933640049891e-10,9.66241656269412e-09
"FAM111B",2.32357289987405,1.26421250474905,97.457668066453,9.17787430050667e-13,2.74501876806063e-10,1.50976032243335e-08
"PDIA5",2.29191087806755,4.36808220950793,96.4735609630598,9.47087721558924e-13,2.7493076562765e-10,1.55795930196443e-08
"UHRF1",2.51947781045923,2.24447387803791,96.9224658175617,9.52647637737145e-13,2.7493076562765e-10,1.5671053640776e-08
"MCM10",2.27941137464374,2.32631614545831,96.5396075960501,9.91637285842987e-13,2.81248850898571e-10,1.63124333521171e-08
"PBK",2.56251912663593,0.247849383999459,91.5043292946059,1.15918506411407e-12,3.23196513638583e-10,1.90685943046764e-08
"P2RX5",3.06317830258731,2.94426796972353,94.9497169699771,1.28127888486058e-12,3.51283960932608e-10,2.10770376559565e-08
"NUF2",2.16012173423604,1.93415227720605,94.3584782878949,1.44242661484838e-12,3.88982259250095e-10,2.37279178142558e-08
"ASPM",2.19899733059707,1.90366817542749,94.1730012860773,1.49448939817974e-12,3.96521783871882e-10,2.45843506000567e-08
"CDCA8",1.64512853222995,3.21626531857716,93.5755932539071,1.52243780226282e-12,3.97525426146402e-10,2.50441018472233e-08
"DHFR",1.87823705079304,1.72619625013045,93.9322675956042,1.54764110579691e-12,3.97792127974363e-10,2.54586961903592e-08
"HSP90B1",2.01139245363793,7.7858712476086,93.1421173555245,1.62055753760264e-12,4.10125715285592e-10,2.66581714935635e-08
"BLOC1S5",2.40238113772111,7.64880466756403,92.0565413751083,1.93802871994504e-12,4.83038976410545e-10,3.18805724430959e-08
"TMEM45A",3.17817798503875,0.155445316560333,82.0986935250766,2.1377550202165e-12,5.2486671765017e-10,3.51660700825614e-08
"SGO2",2.33232980257419,0.746834478498045,91.1405527752526,2.29670787007878e-12,5.55600653864646e-10,3.77808444627959e-08
"DEPDC1",2.52267377313909,0.367594185431122,88.5550552436236,2.38295374683659e-12,5.68109987470463e-10,3.91995891354619e-08
"GZMA",2.9366307994203,5.83458208257344,90.4275757570898,2.54359487272008e-12,5.96645447646023e-10,4.18421356562454e-08
"MCM2",1.57774417315181,4.79478624691826,90.3539513200125,2.5751870384722e-12,5.96645447646023e-10,4.23618267828676e-08
"RAD51AP1",2.21179058321002,0.700492661412627,90.2970737317562,2.69563591759441e-12,6.15877928394834e-10,4.4343210844428e-08
"IL12RB2",2.38002061209967,3.68323092645957,89.593614347918,2.95074638603009e-12,6.64928466441027e-10,4.85397780501949e-08
"MYBL2",2.39304341398258,5.59453746050506,89.3598720513449,3.04322617987254e-12,6.76500954850043e-10,5.00610706589032e-08
"CDCA5",2.32511016049067,1.83436110595596,88.4659121373456,3.8901098646448e-12,8.53230763645425e-10,6.39923072734069e-08
"SSR3",1.32054702789573,5.89338580698316,87.6142449219688,4.09250413510818e-12,8.85811750296441e-10,6.73216930225295e-08
"AURKA",1.74110326038623,2.31558214987366,87.2773395685273,4.47993854852341e-12,9.5707778082091e-10,7.36949891232101e-08
"MCM5",1.55167867771042,5.17081018047084,86.7791944494241,4.72476532322509e-12,9.96440891885292e-10,7.77223895670528e-08
"HMGB3",1.78428399076399,2.01475074918854,86.8176920718298,4.93694315392841e-12,1.02800904914079e-09,8.12127148821224e-08
"TROAP",2.12579610155011,1.91214811853174,86.8030441258667,5.07283851000534e-12,1.04310241861985e-09,8.34481934895879e-08
"TNFRSF17",2.7039415937209,1.39192084225488,86.2916024007503,5.66247822761172e-12,1.14997243017547e-09,9.31477668442129e-08
"MELK",2.65428814193855,0.599821152776866,83.8715663508222,6.13846975423096e-12,1.23143692020853e-09,1.00977827457099e-07
"CDKN3",2.15994930741193,1.93136277094752,85.5318902966115,6.31507981476891e-12,1.25160316810781e-09,1.03883062952949e-07
"CDC20",2.33528899301784,4.36159830908209,84.9066830279549,6.55407894807293e-12,1.27203685815558e-09,1.078145986958e-07
"GCH1",1.42880216996072,1.92541521702425,85.114058860709,6.57283482937536e-12,1.27203685815558e-09,1.08123132943225e-07
"MCM3",1.55453809791775,4.9015974415261,84.7876925426911,6.6762083391895e-12,1.27701892069381e-09,1.09823627179667e-07
"JCHAIN",3.35704374417726,7.50622464409202,84.4379626676569,7.09447676262043e-12,1.34142692810467e-09,1.16704142745106e-07
"DNAJB11",1.28714542799118,5.75886067511114,83.560806266241,8.27873000552773e-12,1.54755805216967e-09,1.36185108590931e-07
"MYL6B",2.22251338775004,2.86041875257783,83.4568042808923,8.63446888246446e-12,1.59592149569147e-09,1.4203701311654e-07
"OLFM4",4.08869421050532,4.1423501550474,83.1864751985828,9.17462998236623e-12,1.6661978769151e-09,1.50922663209924e-07
"CKAP2",1.69376671034964,1.57520973840133,83.3854271541437,9.21726485101972e-12,1.6661978769151e-09,1.51624006799274e-07
"SKA3",2.69586817774286,0.731345221243746,81.1714557740572,1.08856205044382e-11,1.93019195509918e-09,1.79068457298008e-07
"TRIP13",2.06705508102136,3.35680401286054,82.058666950155,1.09123314178859e-11,1.93019195509918e-09,1.79507851824223e-07
"TIGAR",1.21809591134922,6.35279525188772,81.8254592615094,1.12700828064946e-11,1.97226449113655e-09,1.85392862166836e-07
"ALPL",6.45309986662223,5.39597176525743,81.9715659379742,1.2115848531685e-11,2.09457005168511e-09,1.99305708346219e-07
"DTL",2.2387449033968,2.2552966906665,81.6669705937647,1.22236306967642e-11,2.09457005168511e-09,2.01078724961771e-07
"CCR5",1.55205087843803,4.01861009313712,81.2915892453903,1.24266810944042e-11,2.1074113814737e-09,2.04418904002949e-07
"ARNTL2",3.03074999419566,0.0961860255140362,73.5875110811863,1.3833044205817e-11,2.32197527740499e-09,2.27553577185689e-07
"CENPN",1.4340457983066,2.73790076602983,80.3291767219607,1.49384361095968e-11,2.48219468689764e-09,2.45737274002867e-07
"E2F8",2.26833188564552,1.2834723409837,80.0587377781634,1.72528928965062e-11,2.83810088147527e-09,2.83810088147527e-07
"CLSPN",2.34854121603252,0.469747401830171,78.5056380971892,1.79477126786985e-11,2.92316706499594e-09,2.9523987356459e-07
"HMMR",2.23866870283318,0.664668587873283,79.1055537033178,1.86233232086684e-11,3.00346732139799e-09,3.06353666782595e-07
"CD276",2.40231155947265,0.52020806537942,78.0355859497004,1.98284537927482e-11,3.16677732903601e-09,3.26178064890709e-07
"SPAG5",2.18491862893512,3.30622032245423,78.4157173153776,2.1162894001269e-11,3.34740006077765e-09,3.48129606320876e-07
"KIF20A",2.26402360522184,1.97138980265149,77.796951989947,2.5173731712129e-11,3.9438846349002e-09,4.14107886664521e-07
"CHAC1",3.05317912159052,-0.662825793836567,63.1777214883155,2.89818510752281e-11,4.45801370723358e-09,4.76751450187502e-07
"RAD51",2.05033306601595,2.63817499906911,76.7898278813227,2.89974143874768e-11,4.45801370723358e-09,4.77007466673993e-07
"SLCO4A1",1.77320707185099,2.52776310817175,76.5657051089233,3.01527628630999e-11,4.59271249164809e-09,4.96012949097994e-07
"GINS3",1.34590079619253,1.57771514361404,76.5347745363975,3.1358999441864e-11,4.73261964053819e-09,5.15855540818663e-07
"OIP5",2.78946549244245,0.310550183280661,72.6720465197484,3.3332231136088e-11,4.98468365626044e-09,5.48315202188648e-07
"MYCL",-3.07791174715598,3.15107667684992,75.6297717999435,3.64034821637713e-11,5.39493046481115e-09,5.98837281594038e-07
"GPC1",2.64491156649621,1.35975180134863,75.6339040949395,3.83377864920411e-11,5.63060329437424e-09,6.30656587794076e-07
"CDC45",2.31287110278853,2.58074155749581,75.3071468099979,3.86783083443337e-11,5.63060329437424e-09,6.36258172264289e-07
"PTK7",2.0636964611404,1.47916060249244,74.8781890620627,4.4372710861613e-11,6.40290433046959e-09,7.29931093673534e-07
"SMC2",1.44419095480863,3.24094615819233,74.2838031013302,4.56224310838394e-11,6.52599122894920e-09,7.50488991329157e-07
"SH2D1B",2.01942813896376,4.05428596345327,73.4153824243211,5.37276728702611e-11,7.61913981651547e-09,8.83820218715795e-07
"HASPIN",2.16228646197498,2.59504000258806,73.267552730734,5.6695164505432e-11,7.97124321465262e-09,9.32635456114356e-07
"SKA1",2.45869795436751,2.01868620810642,73.1776795634515,6.0305937613112e-11,8.40705655708214e-09,9.92032673735693e-07
"LIG1",1.20187652736377,4.89269980047166,72.463548943683,6.43973354637934e-11,8.86785734022492e-09,1.0593361683794e-06
"GTSE1",1.91398791072965,2.06204888857822,72.6680718093952,6.46895368283884e-11,8.86785734022492e-09,1.06414288082699e-06
"PSAT1",2.1284133584126,3.26038735216117,72.4461922972939,6.52542608664815e-11,8.87134372936876e-09,1.07343259125362e-06
"KIF4A",2.46133042444962,1.08510840822537,72.6778696909568,6.6194200048637e-11,8.9253654983613e-09,1.08889459080008e-06
"CENPW",1.69493423589261,2.36582193880685,71.988821990624,7.23019283052073e-11,9.62733695130273e-09,1.18936672062066e-06
"PDIA6",1.43729557865036,6.04288091909027,71.846280276567,7.25708074140753e-11,9.62733695130273e-09,1.19378978196154e-06
"GINS2",2.00250898315653,2.536396206478,71.4297470131296,8.07252649807129e-11,1.06234448714618e-08,1.32793060893273e-06
"MR1",1.33288112730802,4.28952799171795,71.1794025634873,8.27384256943688e-11,1.08019611323204e-08,1.36104710267237e-06
"KIF18A",2.04390777557321,0.602602632271232,71.0068437931943,8.89712510839848e-11,1.15108274710386e-08,1.46357708033155e-06
"ESCO2",2.3340785820162,0.461821559060454,70.1369937501245,8.99407175372011e-11,1.15108274710386e-08,1.47952480348696e-06
"KHDC1L",5.3622560998798,0.191903868909805,56.4047920678149,9.0727246756872e-11,1.15108274710386e-08,1.49246320915054e-06
"CA4",5.25452565613114,6.13764314995152,70.707118151037,9.1474690650619e-11,1.15108274710386e-08,1.50475866120268e-06
"BARD1",1.39381670052946,2.04206612890536,70.7879727707782,9.18400063335844e-11,1.15108274710386e-08,1.51076810418746e-06
"HJURP",1.41724570016147,2.91635034613396,70.6542346200963,9.23665183086383e-11,1.15108274710386e-08,1.5194292261771e-06
"AUNIP",2.13583453879921,0.511996154751026,70.0876366912232,1.0079271315623e-10,1.24425949203788e-08,1.65804013141999e-06
"RMI2",2.03220018726449,1.1644461866823,70.6286423721538,1.01356092360532e-10,1.24425949203788e-08,1.66730771933075e-06
"FBXO5",1.11807345062102,3.41782818361167,69.9519431432076,1.05553295214498e-10,1.28618644909517e-08,1.73635170627849e-06
"SGO1",2.02552060008588,0.734291542102072,69.943130507824,1.12928219331886e-10,1.36593324118347e-08,1.85766920800952e-06
"CDC25A",1.50712784649861,2.31154565143712,69.5562739457142,1.16250826076777e-10,1.39585845909707e-08,1.91232608896298e-06
"IQUB",3.14182064440165,0.372826170008773,64.8465587623743,1.27031849764863e-10,1.51425647002319e-08,2.089673928632e-06
"APOL2",1.30243522883521,7.96176294280821,68.8693240754973,1.30538922048802e-10,1.54486709906676e-08,2.1473652677028e-06
"ISG15",3.67294605438586,7.08209364570889,68.576039454821,1.38468182049131e-10,1.62700113907729e-08,2.2778015947082e-06
"DERL3",2.11360872071186,5.37991281603205,67.7586813505986,1.63230832746531e-10,1.90276439267887e-08,2.68514719868043e-06
"TEDC2",2.35279289886104,2.25553044738448,67.9636213656557,1.64250786480486e-10,1.90276439267887e-08,2.701925437604e-06
"UBA5",1.17304480490876,4.6745079733945,67.6362481925356,1.67323132787077e-10,1.90966061093096e-08,2.75246553434741e-06
"B9D1",2.14814617108872,1.4842452421805,68.03350648244,1.67917873672637e-10,1.90966061093096e-08,2.76224902191488e-06
"DEPDC1B",2.2830980892596,0.571067866583306,67.4365361160037,1.68328746860176e-10,1.90966061093096e-08,2.7690078858499e-06
"FHL3",-1.28931301481227,5.48079400367656,67.1922509487297,1.83014702854372e-10,2.06204922051673e-08,3.01059186195442e-06
"NCAPD2",1.31258268042526,4.13079145452624,66.9377491883984,1.92904374923813e-10,2.15869181462362e-08,3.17327696749673e-06
"DSCC1",2.33986133656219,0.713924974921483,66.7757936920579,1.98702088511624e-10,2.20854686217312e-08,3.26864935601621e-06
"ITM2C",2.08307584770515,6.19433996803732,66.7280159539127,2.01130096886703e-10,2.22053026428609e-08,3.30859009378627e-06
"USP18",2.37833920768674,3.35616085542169,66.739141904344,2.02819542929594e-10,2.22242991825287e-08,3.33638148119182e-06
"POU2AF1",2.13604639846718,2.56036170078322,66.762974309734,2.04938547379143e-10,2.22242991825287e-08,3.37123910438691e-06
"STMN1",1.28240867693321,7.15596262399977,66.6252931791605,2.05355226489019e-10,2.22242991825287e-08,3.37809347574436e-06
"CENPO",1.4575832820514,2.05674965903345,66.728572355773,2.06733553674106e-10,2.22272350192094e-08,3.40076695793904e-06
"ANLN",2.29072685741039,0.958160769115442,66.8427433403253,2.09778112810697e-10,2.24081165956881e-08,3.45084995573596e-06
"TK1",2.04231417398553,4.18016236320668,66.3079128699111,2.19572536558953e-10,2.33030208154501e-08,3.61196822639477e-06
"CDCA3",2.11978471880379,3.05315635986082,66.0990226063925,2.31549970335907e-10,2.4416647512985e-08,3.80899701202567e-06
"GAS6",1.88604766634263,4.85819956488145,65.7482774049928,2.45904387087452e-10,2.57651411948318e-08,4.04512716758859e-06
"CD70",1.96387523533689,2.06837850096289,65.8011180460988,2.53457291862029e-10,2.63884332350023e-08,4.16937245113037e-06
"MCM7",1.18121019279934,5.65519943979826,65.5413836795142,2.56472705643963e-10,2.65344403009006e-08,4.2189760078432e-06
"ITGA8",3.2644565987822,-1.14474213935528,52.1387169888775,2.81045138492977e-10,2.88949533013092e-08,4.62319252820947e-06
"BRCA2",1.95281992389574,1.09159872271659,64.146101481102,3.73645642741207e-10,3.81768374105147e-08,6.14647082309286e-06
"CKS2",1.51516774170195,3.57418193181539,63.0923074454349,4.28453672146662e-10,4.35065611531641e-08,7.04806290681259e-06
"LMAN1",1.51382925619886,5.22971538896472,62.7360490547781,4.60723303729299e-10,4.64963088732943e-08,7.57889834634697e-06
"CCNB1",1.23269708041351,4.52158309103283,62.4386116029122,4.90814211856655e-10,4.92310596648901e-08,8.07389378504198e-06
"MTHFD1",1.12197697278068,4.99131801958185,61.6986415078636,5.74399943851451e-10,5.72659337960992e-08,9.44887907635637e-06
"PKMYT1",2.00623316761891,1.94138904808317,61.8287091734506,5.8496281893155e-10,5.79677010326747e-08,9.62263837142399e-06
"ARF3",1.57183673261153,6.10037042575443,61.0400940452532,6.61319377826767e-10,6.51419387140737e-08,1.08787037652503e-05
"GLIS3",-2.2088005030017,3.51911312919969,60.8119652619434,6.98529791502282e-10,6.83977087512651e-08,1.14908150702125e-05
"MPO",2.94357592010247,3.16518426390952,60.8570351815329,7.05116667464574e-10,6.8634137158534e-08,1.15991691797922e-05
"PHF24",4.91989419781239,0.586650078970921,49.7238534888754,7.56935744482733e-10,7.32446646867115e-08,1.2451592996741e-05
"CASP5",2.46027394007289,2.39889040871006,60.4787223149887,7.76330992357208e-10,7.46821334752987e-08,1.27706448242761e-05
"AURKB",1.5905988757374,3.94677393962593,59.6473021467597,8.95456205942517e-10,8.56410150450838e-08,1.47302545877544e-05
"MAD2L1",1.79599643201457,2.85372348250462,59.6485267164617,9.03202038689544e-10,8.5882505991e-08,1.4857673536443e-05
"NCAPG2",1.33753390867685,2.78577669336545,59.0142947160243,1.03429121895834e-09,9.74054909176815e-08,1.70140905518646e-05
"CD38",1.34808119084718,6.99992579960836,58.9719231574716,1.03622862678385e-09,9.74054909176815e-08,1.70459609105943e-05
"GMPPB",1.36826758932803,5.14429496802116,58.842504904708,1.06636377555115e-09,9.96686597035021e-08,1.75416841078164e-05
"ARMCX3",0.688162791637802,4.84120131115006,58.2317720141027,1.21995752504234e-09,1.13380233259585e-07,2.00683012869465e-05
"AIFM1",0.838261324095333,4.38440591615452,58.1561928345012,1.24077980411786e-09,1.1466757178505e-07,2.04108277777388e-05
"CRISP3",3.16450671214897,3.13715687821984,58.1925827572419,1.26917519444126e-09,1.1663649133273e-07,2.08779319485588e-05
"HAVCR2",1.92388717466447,1.1509504013371,58.0559172009701,1.36931501005317e-09,1.25140177307637e-07,2.25252319153746e-05
"TPM4",0.733782437155994,6.7306341311108,57.3684511543989,1.47726022699292e-09,1.3425928582339e-07,2.43009307340335e-05
"BDKRB2",-2.9733125311668,3.90083746771211,57.3635148888542,1.49055342254105e-09,1.34723097806595e-07,2.45196038008003e-05
"MOCOS",1.33797754637288,3.46358284739777,57.1000804440233,1.57244770816704e-09,1.41348441526491e-07,2.58667647993478e-05
"CCR2",0.928832050911772,6.55174999513665,56.9365529282858,1.62690705178541e-09,1.45449027184076e-07,2.676262100187e-05
"KANK1",3.09848747854007,-0.755654016675586,47.9989219178441,1.70351195363209e-09,1.51474441282421e-07,2.80227716372478e-05
"WDHD1",1.65537882692208,1.99958284272868,56.7089977478302,1.762809488419e-09,1.53422714927906e-07,2.89982160844926e-05
"CENPF",1.43000657598565,2.58286584251877,56.6167841141733,1.76619392649228e-09,1.53422714927906e-07,2.9053890090798e-05
"BCAS1",2.03382029514108,1.57960655035442,56.834303037729,1.76951610509395e-09,1.53422714927906e-07,2.91085399287955e-05
"DDIAS",2.3548864443272,-0.278216169074297,53.4377167431311,1.77543146896008e-09,1.53422714927906e-07,2.92058476643933e-05
"ZWILCH",1.29755197253531,2.10250891963001,56.6224246625471,1.7788281188303e-09,1.53422714927906e-07,2.92617225547584e-05
"SEC24D",1.29876977793588,5.30573165593908,56.51576763377,1.78837477401716e-09,1.53422714927906e-07,2.94187650325822e-05
"FCHO2",-1.33933120885596,4.72129598740025,56.5105356626793,1.79070889155975e-09,1.53422714927906e-07,2.94571612661579e-05
"OAS1",1.89471499961244,5.8957975580176,56.3385237541378,1.86102748985123e-09,1.58621254964004e-07,3.06139022080527e-05
"KNSTRN",1.56423578771541,2.9079871947259,56.2673211756826,1.90458851142486e-09,1.61497324808964e-07,3.1330481012939e-05
"EZH1",-0.967046441054785,5.1372292003416,56.0739530840689,1.97550738690136e-09,1.66651776997576e-07,3.24970965145273e-05
"IGF1",2.53333626874216,-0.250675330701707,52.4876540753155,1.98799116666495e-09,1.66849258630809e-07,3.27024546916385e-05
"CALR",0.962675213353183,8.13354041531059,55.8576674496821,2.07416706215025e-09,1.73198214072952e-07,3.41200481723716e-05
"MGAT3",2.37652206472199,0.453802066874714,55.3292576985354,2.10270247869482e-09,1.74694221083484e-07,3.45894557745298e-05
"SPATS2",1.44369121876732,3.34204918868994,55.6643392868274,2.17433019804291e-09,1.79737345516612e-07,3.57677317578058e-05
"SCT",-3.0715173198014,-0.47388725416293,49.0749432137411,2.21857084903577e-09,1.8196714134451e-07,3.64954904666384e-05
"BCL2L14",2.50693590977042,-0.324335814721369,51.7145265627561,2.2234282924162e-09,1.8196714134451e-07,3.65753954102465e-05
"CENPM",1.38576706853452,5.27002040213237,55.3261380045837,2.34063873691778e-09,1.90611421892562e-07,3.85035072222975e-05
"E2F1",1.88943118731365,3.11967115755076,55.2915106187603,2.37558656737162e-09,1.92504428735287e-07,3.90783990332632e-05
"KRT23",2.25943489992791,1.0064263943223,55.1575559133355,2.58005680014685e-09,2.08048697854979e-07,4.24419343624157e-05
"OSTC",1.23264741236056,5.57206576166142,54.5946088875862,2.76614799140319e-09,2.21966509554061e-07,4.55031344585824e-05
"SEC11C",1.5381303144636,4.48107747674795,54.4621721716799,2.85283254974790e-09,2.27811142928897e-07,4.69290954433529e-05
"TMEM150C",2.7803551535116,-0.825128617334603,46.9653150838157,2.88365379384568e-09,2.29159927095466e-07,4.74361049087614e-05
"TMEM63A",-0.830658173850839,4.77116995851937,54.3841987725478,2.90343555310987e-09,2.29622667541622e-07,4.77615148486573e-05
"PYCR1",1.61447616278603,3.07647474117674,54.3132638455215,2.96715428575355e-09,2.33539177036583e-07,4.88096880006458e-05
"ANP32E",0.934692605949107,4.81970474955709,54.1576458962842,3.05882480289454e-09,2.39607942893406e-07,5.03176680076152e-05
"E2F7",1.92044116906266,-0.194171303301957,52.6777251812135,3.23702976785055e-09,2.52365590905884e-07,5.32491396811416e-05
"ORC1",1.37371279759029,2.94058171428804,53.8893190158444,3.27120400136377e-09,2.53826914256764e-07,5.3811305822434e-05
"SMC4",1.02283754411114,4.25367511326682,53.7908581060319,3.33003970843356e-09,2.57179123022216e-07,5.4779153203732e-05
"TNFRSF13B",2.41625141246377,3.74000912189631,53.6919483102232,3.42226231349924e-09,2.63066425500292e-07,5.62962150570625e-05
"DIAPH3",2.07969084099509,0.276064329590145,53.2171569210092,3.5088958437414e-09,2.68471333160679e-07,5.7721336629546e-05
"PRC1",0.824422518991302,4.17088493972058,53.4249965412383,3.62464392369761e-09,2.76043484003822e-07,5.96253925448256e-05
"MANF",1.44795563202011,6.41083549907327,53.3990067263809,3.64458517567001e-09,2.76283069768533e-07,5.99534261397716e-05
"ECT2",1.56540133026921,1.34851612587773,53.4695005229776,3.78361507981251e-09,2.85506734233559e-07,6.22404680629158e-05
"TTK",1.61226285898716,1.22196704497211,53.3885686200355,3.88458330310456e-09,2.91787193315388e-07,6.390139533607e-05
