"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"FLOT1",6770.12773765864,-0.572600847378099,0.113264306045827,-5.05543950577353,4.29400727176223e-07,4.86169902632751e-06,0.0081538904083493
"GMFG",1810.56368599504,-0.956592226947138,0.189224095762218,-5.05534045806306,4.29623652521025e-07,4.86169902632751e-06,0.00815812353772175
"ANKRD34B",9.97917559804631,-2.37718949521438,0.470254485271885,-5.05511285839192,4.30136331169475e-07,4.86391926933489e-06,0.00816785879257717
"APCDD1",1485.28614481724,1.14557492902486,0.226621387362284,5.05501683825413,4.30352797894913e-07,4.86391926933489e-06,0.00817196927922651
"TENT5B",514.708779298199,-1.25317103059211,0.247921919651309,-5.05470041678703,4.31066878977695e-07,4.8672844081117e-06,0.00818552896490746
"TMEM163",509.879680128961,-1.38096007561358,0.273205948885832,-5.05464863135412,4.31183854046821e-07,4.8672844081117e-06,0.00818775020449508
"OPN4",5.39184017830613,2.89294294742803,0.572424705495564,5.05384012893631,4.33014108746385e-07,4.884923687854e-06,0.00822250491098511
"NEU1",2109.63872095391,-0.685417186597202,0.135669712903146,-5.05210169558269,4.36974920967654e-07,4.92656160124929e-06,0.00829771677425479
"EPB41L3",1431.2696206946,-1.10429928754829,0.218614866557419,-5.05134579792288,4.38708025105031e-07,4.94304789027291e-06,0.00833062668871942
"GPSM3",1761.24466142013,-0.899418477735193,0.178140680460347,-5.0489224326018,4.44309080889548e-07,5.00306826247805e-06,0.00843698513701162
"EDA2R",224.014419853512,1.29820127550862,0.257255672374235,5.0463465529347,4.503382552571e-07,5.06783241258191e-06,0.00855147312907708
"ARL9",18.1893406834955,1.77985993514697,0.352815871298657,5.04472751918898,4.54168119678477e-07,5.10778230960644e-06,0.00862419842457461
"GREB1",150.600747290259,1.51314141563298,0.299955557073838,5.04455203428854,4.54585115832999e-07,5.10932396508604e-06,0.00863211676455282
"FRAT2",466.571815623749,-0.695717776254301,0.137975944891885,-5.0423120986738,4.59940315189137e-07,5.16633266039835e-06,0.00873380664512652
"SLN",145.444144548855,2.80583555870726,0.556585641056371,5.04115692489287,4.62725816641093e-07,5.19442455790275e-06,0.00878670053219771
"FCRL2",102.891961654183,2.09110889518251,0.414852102301343,5.04061298853816,4.640430530323e-07,5.20600974001141e-06,0.00881171353403034
"EDAR",22.2720273705241,2.29035144765918,0.454518304064893,5.0390741740781,4.67789179033026e-07,5.24481319710677e-06,0.00888284872065812
"CDH2",137.015240003328,2.0877573439038,0.414465067876569,5.03723354684634,4.72308365022505e-07,5.29223117664566e-06,0.00896866354341234
"CHRD",554.187025128361,0.823138713250134,0.163452574545718,5.03594828981969,4.75488919553018e-07,5.32460076601303e-06,0.00902905909339226
"ATP2A2",8408.27517486361,0.616355849208852,0.122394804505581,5.03580075721881,4.75855329321567e-07,5.32543674194149e-06,0.00903601684848724
"C5AR1",2825.48095236179,-1.21491902363279,0.2412888134934,-5.03512370110779,4.77540351308299e-07,5.34101962771469e-06,0.00906801373099329
"CMTM2",71.3380820516886,-1.76015897794854,0.349614565222285,-5.03456993226079,4.78922819380256e-07,5.35320160572432e-06,0.00909426541721168
"DRC9",996.406244898118,1.81480220856901,0.360493018794045,5.03422289463485,4.79791155530691e-07,5.35962543568035e-06,0.00911075425237228
"SNTB1",1659.4926858423,-0.721642461031585,0.14335986432754,-5.03378309135967,4.80893785911773e-07,5.36392893995341e-06,0.00913169210067865
"MGAT5",2319.21117135514,0.445647689436865,0.0885321758038084,5.03373700454897,4.8100947148144e-07,5.36392893995341e-06,0.00913388885396105
"RHOV",438.439744499766,2.70439509203301,0.537256013682125,5.03371767492788,4.81058000038555e-07,5.36392893995341e-06,0.00913481036273211
"XDH",35.7591771806579,1.67999570148229,0.333896499095453,5.0314864217909,4.86691584637051e-07,5.42343192575097e-06,0.00924178650067296
"GPR4",690.602749438143,-1.59257134621088,0.316575908704961,-5.03061446692429,4.88910388108524e-07,5.44483301656186e-06,0.00928391935979276
"GGT1",451.910323781351,-1.14915502850726,0.228477199081935,-5.02962673354186,4.91435590193771e-07,5.46935448682409e-06,0.00933187042218952
"ATP2B2",7.85256600176717,1.74074838983439,0.346106328976442,5.02951909311336,4.91711538534944e-07,5.46935448682409e-06,0.00933711040524005
"VDR",1033.45570453473,-0.957641884553212,0.19042406133929,-5.02899621937443,4.9305411155173e-07,5.48094805003272e-06,0.0093626045242558
"SELPLG",1943.25370381798,-1.15018448030081,0.228732692150431,-5.02850934637874,4.94307424232537e-07,5.49153585789197e-06,0.00938640367875165
"TMEM126A",343.183047750197,-0.456546827732264,0.0908124465573432,-5.02735963009189,4.97279240008713e-07,5.52119097802861e-06,0.00944283548852545
"CRHR2",18.3746498387448,1.31093351784112,0.260792782981777,5.02672467716533,4.98927860366954e-07,5.53612780260062e-06,0.00947414114050809
"TMC1",5.06796256796488,2.48365005391425,0.494136685800845,5.02624096789941,5.00187320818583e-07,5.54673096409575e-06,0.00949805703502408
"COL15A1",3336.31072526056,1.87084153270476,0.372243262354152,5.02585734090424,5.0118837110739e-07,5.55445740001408e-06,0.00951706597895823
"SNX30",2240.365641927,-1.06313335349324,0.211540459456223,-5.02567384143006,5.01667884177952e-07,5.55573124049648e-06,0.00952617145265514
"ARID3B",362.896698494185,-0.694052759845004,0.138104317681053,-5.02556887068437,5.01942388198609e-07,5.55573124049648e-06,0.00953138400950338
"C13orf46",213.028509650188,-1.30249360496729,0.259186308145832,-5.02531794323966,5.02599163782498e-07,5.55573124049648e-06,0.00954385552106585
"DNAH17",288.851678864881,-0.95622920189671,0.190285266763737,-5.02524035706866,5.02802404920395e-07,5.55573124049648e-06,0.00954771486703337
"LTA4H",6343.26912531016,-1.01121962847225,0.201228459888066,-5.02523166471949,5.02825179932076e-07,5.55573124049648e-06,0.00954814734173019
"MEGF9",2375.74306817644,-1.11001637913433,0.220907757656762,-5.02479582839744,5.03968400462789e-07,5.56499407964144e-06,0.00956985595638791
"UGT1A1",43.7678617786523,3.59827714633409,0.716124577111755,5.02465249949459,5.0434490676022e-07,5.5657845121489e-06,0.00957700543446981
"SLC25A3",7375.87354533037,-0.485326963555935,0.0965939871979566,-5.02440139013333,5.05005192252738e-07,5.56970379105089e-06,0.00958954359568724
"BTNL2",4.84619545822635,1.88281731285121,0.374839167322014,5.02300046791463,5.087042067149e-07,5.60711224949703e-06,0.00965978418130924
"RPL14",8121.20783577197,-0.458649190292356,0.0913142959688407,-5.02275339722119,5.09359280206991e-07,5.61094444273881e-06,0.00967222337185055
"NOTCH1",2733.80315198161,-0.524288289399263,0.104390994013719,-5.02235173017284,5.1042598095209e-07,5.61743848898083e-06,0.00969247895229923
"LDLR",7231.87758859987,-1.68415092772998,0.335334613328137,-5.02229969944074,5.10564315631359e-07,5.61743848898083e-06,0.00969510578952388
"LURAP1",70.1047060338642,1.10463995879863,0.220022754855433,5.02057143827893,5.15179862814262e-07,5.66480604575225e-06,0.00978275041498003
"BEST4",294.922739937349,2.63559733405665,0.525008173705854,5.02010724033659,5.16426402752635e-07,5.67509399725698e-06,0.00980642096186978
"HOXD8",40.8762441007065,1.6845512487269,0.335597419353016,5.01955960202101,5.17900750226811e-07,5.6878714764681e-06,0.00983441734605691
"VASP",3919.05999862783,-0.83821138197433,0.167071213118116,-5.0170904151018,5.2459883289822e-07,5.75796903000072e-06,0.00996160723790429
"RGS13",57.0860432147064,1.50343130182059,0.299694879242694,5.01653984085297,5.26103706696575e-07,5.77101620092102e-06,0.00999018328646126
"PODNL1",124.40321064408,1.22223583973587,0.24366740836077,5.01600049000499,5.27581939490211e-07,5.78375564054944e-06,0.0100182534489796
"TRIM58",101.20789324382,-2.21013070496389,0.440792684592625,-5.01399134381386,5.3312385995636e-07,5.84100229038622e-06,0.0101234889767113
"IRS2",1271.7814471381,-1.03819705382301,0.20708098453848,-5.01348328112711,5.34534139730109e-07,5.85294040341552e-06,0.010150268779335
"GXYLT2",215.39747191221,1.1239280013149,0.224206127642358,5.01292276501794,5.36094192971507e-07,5.86650318004132e-06,0.010179892630336
"KLF1",6.14126162811151,-3.12594463217842,0.623616689333074,-5.01260579719484,5.36978334103665e-07,5.87265759879821e-06,0.0101966815862945
"DIAPH1",4468.37158592665,-0.640930387035076,0.127881434841767,-5.0119111333723,5.38920929612255e-07,5.8903734899476e-06,0.0102335695324071
"MSRB1",1127.2785098151,-0.705528614623667,0.140785032319904,-5.01138937142481,5.40384467211734e-07,5.90283523639484e-06,0.0102613606478836
"ARHGDIA",7353.5840835243,-0.762475924658209,0.152171135259951,-5.01064754071581,5.42471894943821e-07,5.92209300144113e-06,0.0103009988130882
"PHC2",6395.5035076052,-0.692338742155227,0.138182850220881,-5.01030873982224,5.43427826506926e-07,5.92898273594198e-06,0.01031915099754
"SYS1",1264.67442807783,-0.426290747447131,0.0850848986205621,-5.01018105866452,5.43788501929518e-07,5.92937367127807e-06,0.0103259998631396
"ZNF511",443.812284267807,-0.491595627546396,0.0981500626721068,-5.0086124671024,5.48238358365093e-07,5.97432522700778e-06,0.0104104981869947
"ZNF329",339.082334850685,0.366436823053581,0.0731683999601896,5.00812951018413,5.49615488379644e-07,5.98575865715611e-06,0.0104366485088411
"HCN4",43.6252707737905,2.72557916897569,0.544382727049877,5.00673337625197,5.53615284024248e-07,6.02572437644281e-06,0.0105126006283364
"AKR1B15",7.16918294072139,2.16933336555955,0.433387751707443,5.00552532233064,5.57098882739049e-07,6.06002735794747e-06,0.0105787506843318
"TMEM132C",201.838092145692,1.95947859493511,0.391567986290996,5.00418487603047,5.60988988488423e-07,6.09870875930863e-06,0.0106526199024067
"SGF29",395.904437044808,-0.514627272060272,0.102842485716928,-5.00403377527041,5.61429136498158e-07,6.09986073125052e-06,0.0106609778729635
"SLAIN1",190.254584448589,-0.841123927043169,0.168133361926158,-5.00271877875481,5.65273729969422e-07,6.13797822315994e-06,0.0107339828583894
"AKIRIN2",1008.7918776392,-0.530228587884933,0.10600520492405,-5.00191088036507,5.67648318205068e-07,6.16009795017664e-06,0.010779073914396
