"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"XKR4",0.497670804402172,-0.238303009648865,6.35545179843086,0.012906969050169,0.0228551802581912,1
"TINCR",0.352688431051333,0.36434468140697,6.35432989898773,0.0129166272763296,0.0228691842998683,1
"CDH3",0.450338015126569,0.1204743075641,6.3518700733346,0.0129356717142794,0.022899800799896,1
"TREML4",1.32974389352764,2.50335625015343,6.34794962815032,0.0129442347217711,0.0229118564211197,1
"ZC3H7B",-0.265989070023521,5.67593776995062,6.34713457472292,0.0129478279383235,0.0229126186706799,1
"ATP9B",-0.159740117296742,4.09504483008683,6.34710385461136,0.012948171499743,0.0229126186706799,1
"DXO",-0.199339028674385,4.18330001740808,6.34542556122307,0.0129598291545445,0.0229301430959654,1
"CCDC32",0.175694018909299,4.70282853128113,6.34316204216877,0.0129755354813569,0.0229548252221623,1
"ZYG11B",0.332487844484375,3.47446270440359,6.33898997378925,0.0130049275166834,0.0230037085726149,1
"GPX1",0.534470364883091,9.66509607959041,6.33387221291828,0.0130404263875861,0.0230633792808864,1
"PODXL",0.506188474467797,-0.270006464445346,6.33525935052446,0.013047841275703,0.0230733710558027,1
"RCE1",-0.22056966048572,4.1442655483314,6.32365168028287,0.0131123954098169,0.0231843896112429,1
"SNRNP35",0.267967543271737,5.25516130797283,6.32291629284459,0.0131174678795754,0.0231902211803125,1
"FBXO27",0.324351140638619,1.49453833015995,6.31944780132517,0.0131478275622261,0.0232407500998506,1
"TM9SF3",0.292432131370821,5.15233366562392,6.31590316164163,0.0131670260818102,0.0232715389978714,1
"MRPL10",-0.148138172967412,5.42786520019175,6.31550806603423,0.0131698119963254,0.0232733156830683,1
"NHS",0.644085568528425,1.13679355050996,6.31477086985353,0.0131845247028316,0.0232961657247544,1
"PTOV1",-0.289508807485335,6.52723411733533,6.31215085993276,0.0131935934783079,0.0233090384916848,1
"FXN",-0.204108506424685,3.21508711449842,6.3044547460744,0.0132487856382186,0.0234033826586725,1
"SERF2",0.384643919385291,9.27601459166397,6.30279318154351,0.0132601541508101,0.0234202992906876,1
"MDP1",0.294681828288929,2.35297452568835,6.30105005921279,0.0132743198179529,0.0234421510634568,1
"PPP1R35",0.217989923911817,4.51535776699532,6.2989067725575,0.0132879698369675,0.0234611387728173,1
"CREB3",0.233067727332804,4.95921773715433,6.29880500342665,0.013288661846608,0.0234611387728173,1
"RPP38",-0.168116215059731,3.38023312257153,6.29530472962717,0.0133140462707,0.0235027802212383,1
"MRTFB",-0.395844634740343,1.53988680220132,6.29529284336835,0.0133192860545391,0.0235088546566949,1
"AKR1C1",0.782376824301782,1.07934759171801,6.29479523955942,0.0133282716919044,0.0235215380790157,1
"SMIM1",0.834558537607782,3.9061021972979,6.28560631192103,0.0133835177428268,0.0236158467529021,1
"TMEM87B",0.304219254321078,3.30164961878997,6.28383796165458,0.0133964767642003,0.0236355225847864,1
"DCPS",0.216331753901306,4.88320756315842,6.28258296662612,0.0134051476853263,0.0236476285932264,1
"VPS45",-0.180355464222138,4.50791124369659,6.26495087299323,0.0135329876695255,0.0238699256195275,1
"SACM1L",0.35941983405779,4.69377015870776,6.25999026817769,0.0135691544605231,0.023930488301044,1
"EDARADD",-0.434373616652103,1.03467921262776,6.2580014112456,0.0135939760190016,0.0239710289487791,1
"COL5A3",-0.701810210974609,2.46358984613858,6.25445697513593,0.0136112351845382,0.0239982252612861,1
"ARMC6",-0.193104693285191,4.83768680938959,6.24991633405193,0.0136429351929604,0.0240508717253834,1
"KLHDC2",-0.230061315114208,4.15393103874793,6.2487125961552,0.0136518734673608,0.0240633831717337,1
"IFNAR2",0.192845684178099,6.64813669396283,6.24805841352799,0.0136565544910566,0.0240683882413847,1
"GEMIN7",0.269083917245099,4.67716087196496,6.24643556271998,0.0136685482180874,0.0240862781731701,1
"SLC38A10",0.216212942766107,7.28483724687723,6.24368527566228,0.0136887533222914,0.0241185814634573,1
"CMSS1",-0.236103586588263,2.34311072230164,6.24368099569316,0.0136905704573366,0.0241185814634573,1
"TMEM120A",0.500642938071054,6.6666628036018,6.24298968097083,0.0136938825603563,0.0241211651029456,1
"MAGIX",0.353031567946857,0.69322207127588,6.24432306614351,0.0136993016675378,0.0241274589401319,1
"ZNF175",-0.207562808289926,2.73540443666431,6.23851585131985,0.0137279112123263,0.0241745889982625,1
"SLC38A11",-0.647668906244913,-0.579475564391265,6.23533381830992,0.0137490043447521,0.0242084718827845,1
"ZNF778",-0.182769010237293,3.03704810978137,6.2342800714055,0.0137588876216174,0.0242226106161826,1
"CD28",-0.422904099103648,4.71114166227952,6.2333363199904,0.0137653161236885,0.0242306642069506,1
"ILKAP",-0.174020090447621,4.7585002970188,6.2324591632402,0.0137718160041589,0.0242388412569831,1
"ECHDC3",0.540171127407838,2.96035439437671,6.23196929271993,0.0137761523731382,0.0242432087675934,1
"PI4KB",-0.124760116120996,6.88623399769175,6.22877600238868,0.0137991254416293,0.0242803674639331,1
"IDE",0.222362751402899,3.51799734498801,6.22656184049306,0.0138158993393316,0.0243066098216534,1
"TENT2",0.344030221234317,4.52737916907699,6.22506857148597,0.0138267868419795,0.024322490447466,1
"FXR1",0.181309888740429,5.07566905526841,6.22419593847355,0.0138332453100213,0.0243305768001586,1
"MBNL1",0.488168739538114,6.24218987731116,6.22381938182432,0.0138360245124544,0.0243321905782802,1
"INPP4A",0.204052430247073,6.22702823451914,6.21975046865044,0.0138663914631181,0.0243823135238737,1
"CCNG2",0.478781687646867,4.66096660323088,6.21832890103847,0.0138770728187631,0.0243978129864451,1
"GPX3",-0.406230671245727,2.23509455802377,6.21581860846803,0.0138979918353479,0.0244313050824475,1
"SORL1",0.384358677321147,9.06676609810267,6.21257436160864,0.0139201163519193,0.0244669070359852,1
"LRRC75A",-0.415573970733183,3.07881427301621,6.21095551288979,0.0139328823076329,0.0244836840094781,1
"GAS2L3",0.371582196278334,0.0793314364427281,6.21369436781156,0.0139334079313312,0.0244836840094781,1
"ABLIM3",0.65657231843274,3.69469635670671,6.20165636058174,0.0140025304431492,0.0246018380013388,1
"CCDC191",-0.347203765865974,1.9469347776547,6.20085002194942,0.0140116045603607,0.0246144719897735,1
"TRIM39",-0.148104710395817,5.02585438780954,6.19699760834402,0.0140375131122536,0.0246566720033805,1
"ZNF285",-0.402451406873158,0.270620794837562,6.18714368015295,0.0141317755009733,0.0248169385679083,1
"STAP2",0.301542113434321,1.14121115386311,6.18571833482094,0.0141325534629641,0.0248169385679083,1
"TSPAN9",0.581981846044076,3.1524190314895,6.18381404406493,0.0141382012451384,0.0248235209932776,1
"NBR1",0.2253569605889,6.90699357268893,6.17996199767445,0.014167025421799,0.0248707887525739,1
"WDR24",-0.196924403443278,3.76457136700458,6.17929641100977,0.0141723381811098,0.0248767741105432,1
"CTNNB1",0.214817133586001,6.53533034673562,6.17603473962031,0.0141970654846516,0.0249168317288031,1
"DAD1",0.355535142203992,6.59872520948901,6.17458142263149,0.0142081987623537,0.0249330233383409,1
"EXOSC6",-0.231009569978962,3.55168030923408,6.17079320535778,0.0142375611184835,0.0249811953038769,1
"ZNF20",0.574033719004241,0.186769365951506,6.17224226379298,0.014247364763192,0.0249950412691168,1
"KMT5C",-0.229600618009288,3.69474793496023,6.1691379433319,0.0142502356979693,0.0249967226644019,1
"NUBP2",-0.237552510082017,5.71942889206982,6.16362012137519,0.0142924702596134,0.0250669902641883,1
"SLC4A1AP",0.173967820468798,4.7062902002353,6.16341056462299,0.0142941299494258,0.0250669902641883,1
"OTUD3",-0.238174423376101,3.01645144559928,6.1615340129675,0.0143092130717083,0.0250900744361722,1
"RFFL",0.272010562844343,6.22580717421413,6.16031498840749,0.0143179734587656,0.0251020674857232,1
"SVBP",0.339321152729991,3.80310154013643,6.15839449948534,0.0143330358126934,0.0251251043551372,1
"AXIN1",-0.12894393425725,6.58475850161654,6.15787112902678,0.0143368660764568,0.0251284483866555,1
"POFUT1",-0.197747504915896,4.3725136449553,6.15338379520346,0.0143717169444646,0.0251861545272395,1
"TRIP11",0.152965566676762,3.90365581514144,6.15212630124864,0.0143815648653062,0.0252000338905418,1
"KLRG1",-0.511921258766536,3.67772069040576,6.15037871145376,0.0143952218699826,0.0252205830885621,1
"NPHP3-ACAD11",0.87741177178531,-0.524911292245317,6.13274768909845,0.0145304477372484,0.0254540881819913,1
"CASP8AP2",0.499882156579451,2.77709948744065,6.12876783214088,0.014564865884754,0.0255089444526358,1
"SLC25A1",-0.265563522451463,5.15716288842836,6.12854203697357,0.0145656658339725,0.0255089444526358,1
"MORC4",-0.194154123504548,3.4758342375145,6.12193496787196,0.0146180407412189,0.0255972390792779,1
"MAP3K13",0.282681489800838,2.4898060048355,6.11971832127738,0.0146366793769906,0.0256264433298415,1
"RNFT2",-0.268843051560568,1.36426075311572,6.11687968837758,0.0146649247215935,0.0256695453749545,1
"SREK1",0.375083831040293,3.70754589910924,6.11595640026684,0.0146652253492567,0.0256695453749545,1
"KLF3",0.331054292204348,5.85070410866988,6.11237555494202,0.0146933714646371,0.0257153675740234,1
"SRI",0.20550859378919,5.49790003789042,6.10902873569733,0.0147199695213503,0.0257584685559041,1
"GNE",-0.155964713844471,3.42632870593813,6.10814185085334,0.0147273740414206,0.0257679757324454,1
"RFK",0.397106069197336,2.13186256119271,6.10640554432923,0.0147433557044308,0.025792485484796,1
"KLF1",0.992510413040471,4.65964248812196,6.10228703722768,0.0147737396155183,0.0258405744219159,1
"ADA2",-0.291056592341358,7.83299763160722,6.10214551890482,0.0147747982138468,0.0258405744219159,1
"ZSCAN30",0.493338114448797,2.805269362885,6.10178426589527,0.0147786450676664,0.0258438441309072,1
"CTU1",0.351743921084753,2.96542857387533,6.10118978075145,0.0147831525162827,0.0258482680117478,1
"CPOX",0.386136589733452,2.84549607875917,6.10047059999843,0.0147890485535272,0.0258551183245854,1
"SUOX",0.209471682487713,3.98130399780335,6.09891423605692,0.0148007836596613,0.0258721736567839,1
"SULT1A1",0.373432832158005,7.15728560123881,6.09822474056671,0.0148061313699733,0.0258780605784369,1
"COMTD1",0.360153161004167,2.99983273767203,6.09744779004201,0.0148130427763597,0.0258865247363806,1
"ZNF497",-0.391826529938868,-0.568888146736425,6.09738248722971,0.0148149353502775,0.0258865247363806,1
"USP1",0.450333462383796,3.84761913829366,6.09564877781238,0.0148269620086902,0.0259040761199813,1
"ACHE",0.995255039833392,0.633829577548869,6.09527399017924,0.0148472538760089,0.0259360609675804,1
"FTL",0.415736863175064,12.9834110166124,6.08959505792847,0.0148753397675492,0.0259816505094037,1
"PPP1R15A",0.313906626416624,7.23958581644405,6.08925639281868,0.014878062931436,0.0259829345956531,1
