"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"TMT1B",4.57549647590141,1.52596627567351,62.1026656291925,1.68382596180909e-10,1.55601555308891e-07,3.26763266148672e-06
"RPL22",-1.81120953985548,7.73595392468571,73.7078571600153,1.96348686640186e-10,1.73197391497248e-07,3.81034261293946e-06
"LY6E",3.1998223662848,10.9391641699462,72.7998096276067,2.29757225527509e-10,1.93855161677689e-07,4.45866871858684e-06
"HERC6",2.32396488437145,6.10275087435167,70.4008715035045,3.50419830762972e-10,2.78807603204588e-07,6.80024723578624e-06
"TRIM14",1.39684816286907,7.6039820382252,70.2588528079253,3.59177062770004e-10,2.78807603204588e-07,6.9701900801147e-06
"H1-0",2.15417710367694,5.48226454576529,69.8344654626475,3.87873973301544e-10,2.82542546196305e-07,7.52708232588977e-06
"SSTR3",1.33227324966811,4.08068531245656,69.6696547276358,4.00655457888548e-10,2.82542546196305e-07,7.77511981578517e-06
"EEF1G",-1.5474999236708,9.92036210799887,69.1829703941553,4.35378477671556e-10,2.82542546196305e-07,8.44895473769422e-06
"IRF7",2.98359421950849,9.63648566623628,69.1516044922635,4.37841232906299e-10,2.82542546196305e-07,8.49674696577963e-06
"PLSCR1",3.08094978298307,7.34282617227874,69.1392706021584,4.38941824181794e-10,2.82542546196305e-07,8.51810504007189e-06
"EEF1A1",-1.67388029737882,11.9524502901774,68.9827791671289,4.51345920441382e-10,2.82542546196305e-07,8.75881893208546e-06
"CD1C",-1.95082975385859,3.11973221007275,68.1748237332424,5.37619432133494e-10,3.26032584374455e-07,1.04330426999826e-05
"RPS10-NUDT3",-1.83200351996041,7.13196809044665,67.6740724521112,5.72182708534956e-10,3.36478110358465e-07,1.11037776418294e-05
"FBXO6",2.46508007387392,6.267496085233,66.9695097380743,6.51203364348458e-10,3.71683896721946e-07,1.26372524885462e-05
"TRIM26",1.19339933516337,6.87742511645888,66.7276912384466,6.80506811550726e-10,3.7731186242724e-07,1.32059151849534e-05
"RPS13",-1.2300547210211,7.19212208790112,66.3926795424647,7.23830008885288e-10,3.90184587567442e-07,1.40466451524279e-05
"RPS18",-2.07421452761902,8.78230114167335,66.1432397643192,7.57986465652477e-10,3.97553658174378e-07,1.4709485352452e-05
"RPL37",-1.50505557850606,8.50276483682168,65.9130130929894,7.91024755912721e-10,4.03963852980059e-07,1.53506264132423e-05
"KLRB1",-2.17840822399117,4.28177273865615,65.7961090847186,8.13821531262842e-10,4.0494924706889e-07,1.57930206356867e-05
"RPL27A",-1.447007034197,9.149402775158,65.3335496912715,8.81071677153692e-10,4.25755388667136e-07,1.70980769668445e-05
"RPL13A",-1.60443069373371,10.5845528348115,65.1329874770512,9.14701189948047e-10,4.25755388667136e-07,1.77506912921318e-05
"CTSL",2.06729255060779,4.82784598984435,65.1088814840079,9.21453484696472e-10,4.25755388667136e-07,1.78817263240197e-05
"RPL36A-HNRNPH2",-1.74724992688749,6.84284211474739,64.2026648759112,1.08943252463696e-09,4.91663431932671e-07,2.11415275731049e-05
"RPS5",-1.78970725679435,7.64939199074552,63.8297921098499,1.16891420856314e-09,5.15544298440372e-07,2.26839491313764e-05
"LGALS3BP",2.21647070807092,7.33130470078032,63.6760122104206,1.20356984789507e-09,5.19032810405596e-07,2.33564764682518e-05
"CCNA1",3.45642407921327,0.221691677143907,52.3021612883384,1.37856350519561e-09,5.70866529797078e-07,2.6752403381826e-05
"SERPING1",4.27837097209274,9.22035530953006,62.9476379205988,1.38259955170889e-09,5.70866529797078e-07,2.68307269004627e-05
"RPL24",-1.67100786776727,7.59191685348555,62.1465460347987,1.61220987818257e-09,6.51803018666896e-07,3.1286544896011e-05
"SDC3",2.46752203320686,4.22559991455068,61.9382575823873,1.69607881722675e-09,6.71716439328618e-07,3.29141055271023e-05
