"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"VPS11",1150.0871672986,-0.285230478458527,0.0911395143264722,-3.12960279157072,0.00175042818132338,0.00362626348548051,1
"RAB11FIP2",78.1919354639718,0.788278261410352,0.251892260570257,3.12942628576906,0.00175148011680304,0.00362786769043038,1
"DUS4L",24.5343831562278,-0.613687370798076,0.196169365457046,-3.12835477327602,0.00175787857829275,0.00364054397374207,1
"LRP1",2312.5011147448,0.551978798184944,0.176511656487431,3.12715210524496,0.00176508581857316,0.00365489094561965,1
"AP4E1",166.712334146308,0.39091847121675,0.125014424300174,3.12698693294872,0.00176607776707889,0.00365636566065596,1
"RBMS2",274.273011078278,0.537432240886778,0.171878376927927,3.12681705804179,0.00176709849185297,0.00365784379335329,1
"PCTP",604.037822830973,0.410805558548801,0.131383154284638,3.12677497191765,0.00176735145792089,0.00365784379335329,1
"SCNM1",1417.87672110718,0.545820153916454,0.174598727072308,3.12614051126735,0.00177116903159863,0.0036651645413227,1
"SPMIP4",89.7551991961952,-0.42265480854778,0.135214734824357,-3.12580436663805,0.00177319469723484,0.00366861328950266,1
"HNRNPC",9696.24351405554,0.254943135369913,0.0815616852300238,3.12577081568277,0.00177339699794015,0.00366861328950266,1
"NDUFAF2",58.6848085884293,-0.585123800323008,0.187319488605976,-3.12366750879726,0.00178612165273421,0.00369435195461879,1
"CD83",124.028186583393,-0.639568587148112,0.204759023807774,-3.12351844257929,0.00178702665551713,0.00369563898538115,1
"CDK5RAP3",4232.8834662496,-0.379334092374578,0.121474266590554,-3.12275268681537,0.0017916823181831,0.00370468088888674,1
"LZIC",374.052552872334,-0.231815091437782,0.0742389915419925,-3.12255172952691,0.00179290594915578,0.00370662460542014,1
"PLAT",39.972224635898,0.465314845444764,0.1490571135803,3.12172183043173,0.00179796735350048,0.00371650060260182,1
"UTP6",743.284613235291,-0.177512758699868,0.0568723837222546,-3.12124702855396,0.00180086898691641,0.00372190981325072,1
"ABCC1",659.514019708576,-0.346596330118675,0.111069886643071,-3.12052474882307,0.00180529127388058,0.00373045959677775,1
"YEATS2",561.750248548547,0.391622639274489,0.125504872880781,3.12037796051551,0.00180619123095762,0.00373172927420426,1
"TXNRD1",919.733261644885,0.476821657701134,0.152829326417804,3.11996178271179,0.00180874505351351,0.00373628429187242,1
"INHBB",32.0055296373615,1.06725662678928,0.342077595947621,3.11992553570417,0.00180896763572829,0.00373628429187242,1
"SCYL3",381.17201132349,0.311277376411298,0.0997972443044346,3.1190979127814,0.00181405667895173,0.00374620331709578,1
"CTSH",4006.76543036055,0.540729750206763,0.173376365054944,3.11882043458116,0.00181576583188009,0.00374914050911102,1
"PCBP3",49.9674918581285,-0.871725389439467,0.279556373442116,-3.1182454497678,0.00181931221604997,0.0037558696357247,1
"CHCHD7",357.39612274824,0.407830736666547,0.130801919322511,3.11792624128842,0.00182128377277029,0.00375934600601827,1
"SCARB1",238.269468910374,-0.443890679601323,0.142412257139411,-3.11694153661779,0.00182737807176432,0.00377132976440228,1
"CAMLG",327.17763102354,-0.267648745309956,0.0858709672124707,-3.11687120802671,0.0018278140488466,0.00377163397827994,1
"RPL30",7374.09419584073,-0.713629499837332,0.229050279345611,-3.11560196248679,0.00183569873127581,0.00378730582758876,1
"TMEM255B",44.700087202536,0.684827976721431,0.219897055926798,3.11431171206496,0.00184374592001868,0.00380330795054359,1
"REC8",851.016265005211,0.49493915630305,0.158951211356432,3.11378033598749,0.00184706948316473,0.00380956259191464,1
"ZNF354B",61.3083099001099,-0.564229769913821,0.18127582799412,-3.11254829812237,0.00185479661725976,0.0038248961482463,1
"SDF2L1",440.226787692808,0.646844767134418,0.207826112920634,3.11243259109331,0.00185552383572304,0.00382579216483675,1
