"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"GINS3",51.4116211380094,1.32261227018266,0.151686840757329,8.71936064842036,2.79777086228774e-18,3.89992302015866e-16,4.56959914937456e-14
"CENPO",72.7122045711385,1.42410662789737,0.163575363404683,8.70611929728164,3.14455871137785e-18,4.33949102170143e-16,5.13600774329344e-14
"KIF15",76.0571602050355,1.91879634496887,0.220470123798742,8.70320346316156,3.22644715384584e-18,4.40841294287848e-16,5.26975613637642e-14
"MKI67",452.096707527461,2.06288630798073,0.238518929755345,8.64873203186299,5.20747815058554e-18,7.04541161549809e-16,8.50537406335137e-14
"B9D1",34.990557637954,2.10411693266342,0.243680182710049,8.63474784556882,5.88567199858095e-18,7.88565762916672e-16,9.61306807528227e-14
"MAD2L1",120.727293739906,1.77894605063723,0.207370188123771,8.57860074648461,9.60341825596086e-18,1.27429973011788e-15,1.56852630374609e-13
"MCM10",88.1054690661922,2.24534712216792,0.262269352745169,8.56122569665846,1.11673845075132e-17,1.46771339241602e-15,1.82396891161213e-13
"CKAP2",49.1298698605984,1.6677265105466,0.195083976490699,8.5487621307848,1.24415627548094e-17,1.61975062279594e-15,2.03208044474302e-13
"PYCR1",115.687069139457,1.58813444726579,0.185912715576897,8.54236592875171,1.31501230698238e-17,1.69599718096792e-15,2.14780960099431e-13
"SHMT2",867.332435929316,0.818240207062852,0.0958419079393094,8.53739480625732,1.37281854035455e-17,1.75415702378636e-15,2.24222452196108e-13
"AURKA",85.2854648304737,1.70971816654098,0.201525381164145,8.48388504050711,2.17796946984039e-17,2.75742923704563e-15,3.55727753509031e-13
"CCNB1",405.092309789253,1.19662079876113,0.141488140567585,8.45739292325734,2.73421407732929e-17,3.43019584246765e-15,4.46579185250193e-13
"CENPW",83.2210746600426,1.65682718142885,0.19664327267999,8.42554723000932,3.59068108207391e-17,4.46408999392972e-15,5.86465941135131e-13
"DTL",84.2055022055357,2.21384574534029,0.263631638047945,8.39749645274998,4.56098319811683e-17,5.61978286910824e-15,7.44945385748422e-13
"MYCL",127.165825998855,-3.13973624884574,0.374978007924389,-8.37312104308486,5.6111916862111e-17,6.85260577608081e-15,9.16475938108859e-13
"KNSTRN",113.347306926199,1.51882256285191,0.181497028379066,8.3683054010106,5.84527367383722e-17,7.07585760517137e-15,9.54708549147832e-13
"ALPL",329.494139110594,6.49448505799016,0.776692932834384,8.36171514306155,6.18129482467184e-17,7.4175537896062e-15,1.00959088371365e-12
"CDC6",68.7135337051817,2.09146633165886,0.250822373837188,8.33843607993466,7.52795046144507e-17,8.95566520413293e-15,1.22954014886782e-12
"FAM3C",448.387284897103,1.78267223579863,0.214173761010057,8.32348569400584,8.54135894531389e-17,1.00744233713959e-14,1.39506015653812e-12
"E2F1",170.914028129089,1.86092582628376,0.223633320181077,8.32132628884179,8.69844292186479e-17,1.01727552815029e-14,1.42071668242818e-12
"CA4",819.658724278118,5.22113944928408,0.628258471423194,8.31049589742361,9.53029601053954e-17,1.1051939911382e-14,1.55658324740142e-12
"CDC25A",80.6236940898352,1.48482903560193,0.179129595155152,8.28913298394859,1.14076944779827e-16,1.31188486496801e-14,1.86321873908891e-12
"GINS2",103.59184107163,1.97393535047317,0.238623207577305,8.27218513452297,1.31525856536769e-16,1.5000469588491e-14,2.14821181481505e-12
"MCM3",602.582105092575,1.52324074852608,0.184340116232319,8.26320813754063,1.41808658371934e-16,1.60337574358146e-14,2.31616081718879e-12
"DEPDC1",21.111839425011,2.53222114574352,0.30647950780013,8.26228534468577,1.42909577145304e-16,1.60337574358146e-14,2.33414212351425e-12
"OLFM4",239.392375904241,4.08528456828597,0.494880245903179,8.25509727273542,1.51778573455968e-16,1.68914864007449e-14,2.47899944025633e-12
"TROAP",71.0615901566688,2.10175029382834,0.2552559771022,8.23389257203106,1.81226221312594e-16,2.00073748329104e-14,2.9599678726986e-12
"FAM111B",51.8330663915637,2.3070866137336,0.28065333301005,8.22041409232429,2.02801714865252e-16,2.22116163900038e-14,3.31236040889416e-12
