"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"DBNL",0.841986317830616,8.99853928437889,38.4718280343,1.68535059146004e-07,1.3929264726522e-06,0.00327059135778736
"ORM1",1.88311224310689,4.11670600085616,38.4804712256063,1.6895900194148e-07,1.39583584149696e-06,0.00327881839167635
"PPP1R37",-0.993258757297534,4.02313481772196,38.4389594629756,1.70521199546032e-07,1.40814229718736e-06,0.0033091343983903
"KLHDC4",-1.12291069815962,4.88133533420737,38.4252849333154,1.70832719918958e-07,1.40984559776606e-06,0.0033151797627473
"TECR",-1.39534936340326,5.75981432565314,38.4224473660296,1.70872763369358e-07,1.40984559776606e-06,0.00331595684594576
"PPP3CA",1.13213413447831,5.85240868489848,38.3926345297199,1.72256293065189e-07,1.42065687344796e-06,0.00334280562322306
"USP36",-0.90338382727425,5.1022878109521,38.3812115014627,1.72846366798442e-07,1.42442136911594e-06,0.00335425659409056
"KLC2",-1.17386429698344,3.61646386371392,38.3998180652296,1.72859544690717e-07,1.42442136911594e-06,0.00335451232426804
"PLCH2",-1.68891248554211,3.76372091084142,38.4030797149953,1.72939956471426e-07,1.42447911514622e-06,0.0033560727952845
"LILRB2",1.10478827315772,9.09193703125554,38.3513760738328,1.7418185445882e-07,1.43409973170465e-06,0.00338017306762785
"DCANP1",-2.23170417714472,-0.0957421066398708,35.230745116161,1.74271024221761e-07,1.43422540120759e-06,0.00338190349604749
"CXXC5",-1.22945142096538,3.92454011314602,38.3453275587084,1.75123171592302e-07,1.44062749805859e-06,0.00339844026792021
"B3GALT6",-1.04591241698271,4.02675841213611,38.3140952282792,1.76463598561269e-07,1.45103923461016e-06,0.00342445259367998
"DNAJC8",-0.838241020893865,5.45873160334105,38.2935127655513,1.77011961289023e-07,1.45493185970978e-06,0.00343509412077479
"IDH3B",-0.900390903474326,5.95837480955497,38.2832715013036,1.77490582739747e-07,1.45824820010479e-06,0.00344438224864753
"MSH2",-1.30040952889694,2.5846875813851,38.3658346245202,1.78054448758211e-07,1.46226179966223e-06,0.00345532463260184
"NPLOC4",0.572159108683581,7.3170312954031,38.2680684676285,1.7820343014942e-07,1.4628662290523e-06,0.00345821576547964
"TSPAN32",-0.986527795617925,6.07103828952492,38.2342767260961,1.79888945469744e-07,1.47607817157964e-06,0.00349092487578586
"ABRAXAS1",-1.11635562249535,2.96826271388258,38.2681659355802,1.80669536478258e-07,1.48185673072573e-06,0.00350607302489708
"CRTC1",-0.882173316333021,5.31239253871425,38.2009716584258,1.81580170456549e-07,1.48869657282627e-06,0.00352374478787978
"ARHGAP30",0.725052496628544,9.76759799520301,38.1871925898498,1.82199490421902e-07,1.49314329017206e-06,0.00353576331112743
"NAXE",-1.46816934190182,4.39243376904245,38.1932054670679,1.82322063481157e-07,1.493517080589e-06,0.00353814196391533
"FAAP100",-0.792231730129408,5.18919467163987,38.1740631639336,1.82935638736952e-07,1.49775375973493e-06,0.00355004900532929
"WDR47",1.55857332750322,3.45552503132006,38.2030951402712,1.83028742988048e-07,1.49775375973493e-06,0.00355185578642606
"RPAP1",-0.958386106939529,3.89154784970061,38.1812785086453,1.83070798623686e-07,1.49775375973493e-06,0.00355267191809125
"HLA-DRB1",-1.66331625076205,8.18032900149498,38.1415831352678,1.84495039332032e-07,1.50876979910553e-06,0.00358031073327742
"PLEKHG1",2.01367887607642,3.00685793389951,38.2158776256849,1.84798660027241e-07,1.51061617375259e-06,0.00358620279648865
"CPEB3",1.34585121548606,3.22478855514788,38.1669822112054,1.85120416234379e-07,1.51260917787131e-06,0.00359244679744437
"PDS5B",0.769913381458964,5.31061916701836,38.1129233353554,1.86016093750833e-07,1.51928801150196e-06,0.00360982831532866
"UBE4B",0.728829257788425,6.0602291653199,38.1026696377543,1.86495257031265e-07,1.52256077322201e-06,0.00361912695794872
"U2AF1L4",-1.05448479135527,4.70322996021837,38.0913298587808,1.87244538291443e-07,1.52803511778122e-06,0.00363366751008375
"NIPAL3",-0.900269333874182,4.6690243035402,38.0874212273969,1.87435132965893e-07,1.52894753692145e-06,0.00363736619033612
"ZDHHC17",1.42429913825443,4.67521166542082,38.0778493270894,1.8799627430298e-07,1.53288054585027e-06,0.00364825569912363
"PHPT1",-1.3810442318319,3.88219008949458,38.0774361871258,1.88628589928519e-07,1.53739034697726e-06,0.00366052641615285
"PDE9A",-2.16820278011752,1.41822462679837,38.0486286374518,1.88893153911571e-07,1.53890031268175e-06,0.00366566054480794
"PHACTR2",1.40752107582182,4.67001080872215,38.0435844550244,1.89770296198377e-07,1.54539755267549e-06,0.0036826823680257
"ALDH18A1",-1.05941940913485,3.47600028063688,38.0578227436576,1.8998409876924e-07,1.5464896898976e-06,0.00368683142071588
"PRF1",-1.60305325001558,7.65816857548359,38.0141067008405,1.91072183297917e-07,1.55469467047353e-06,0.00370794678907938
"ABCA2",1.16849736114013,7.52977571622484,38.0067008404825,1.9146154611436e-07,1.55720987589911e-06,0.00371550276389528
"OTOF",-3.95183197721441,2.7596629517392,37.8195556838478,1.92168727596586e-07,1.5619721953102e-06,0.00372922632773936
"LOC102724197",2.13342135074349,-0.910484052382646,33.5537352655116,1.92208059486795e-07,1.5619721953102e-06,0.00372998960240075
"KDM6A",1.18708505961035,5.47824177381391,37.9849925281557,1.92676928202004e-07,1.56512702749606e-06,0.00373908846868809
"IL18BP",-1.04608047403522,3.85215048732407,37.9884931392999,1.93113876534686e-07,1.56802003683352e-06,0.00374756788803212
"LIG1",-0.995340652305031,4.49421702115777,37.9644324479764,1.93947084323074e-07,1.57343270655368e-06,0.00376373711837358
"VPREB3",-2.08279923859983,2.40414575272235,38.1363346569518,1.93953006570543e-07,1.57343270655368e-06,0.00376385204550795
"ZNF783",-1.13624355097054,4.15611669176769,37.9671739471722,1.94023728062607e-07,1.57343270655368e-06,0.00376522446678296
"ZNF467",1.27772751435306,8.08609897373383,37.9108361139191,1.96579305945813e-07,1.59349123274204e-06,0.00381481801118444
"ERG28",-1.21215242390388,3.22930749733882,37.9415002527604,1.9691730567847e-07,1.59556460709661e-06,0.00382137723399638
"POLD1",-0.811155181830706,4.40712655912914,37.9058894790768,1.97096804259292e-07,1.59635249726871e-06,0.00382486058345582
"ABL2",1.21838359070639,4.54849462421018,37.8915339546699,1.97883495749789e-07,1.6020555354695e-06,0.0038401271185204
"ROCK1",1.52563191544657,7.32594815408749,37.8816975294356,1.98167566810397e-07,1.60366151209754e-06,0.00384563980152257
"ADCK1",-1.40851890845029,2.51769762739853,37.9890496956889,1.98247138386169e-07,1.60366151209754e-06,0.00384718396752199
"METRN",-1.64099660218556,2.39747631584335,38.0046430287006,1.99360584514664e-07,1.61199645962148e-06,0.00386879150309156
"NBDY",-1.34928702338912,3.34316811349098,37.8859264229228,1.99849706156619e-07,1.61527838303846e-06,0.00387828339767535
"ATP5MJ",-1.61349352346107,4.43100975825033,37.8438665364568,2.00733665484639e-07,1.62174750724184e-06,0.0038954375123949
"RPGRIP1",-1.97939180810133,2.32394613192149,37.9954675984316,2.01545399141007e-07,1.62762797158984e-06,0.00391119001573038
"RXRA",0.861263047854367,8.78939792615425,37.8101288937697,2.02110152492451e-07,1.6315098249869e-06,0.00392214961926851
"CMC2",-1.45956776259452,2.09877920779728,37.9767618039731,2.02267484159551e-07,1.63210095534314e-06,0.00392520279760025
"MTMR10",1.1669380350251,5.9323498671694,37.7990009229952,2.02763307135616e-07,1.63542175323099e-06,0.00393482473827376
"TCEAL1",-1.77365150211913,0.0203789424986567,36.0683861486497,2.02882464891085e-07,1.63570299695738e-06,0.0039371371136764
"SLC31A2",1.40057442982052,5.84965529936283,37.7875890315889,2.03415034070821e-07,1.63931567739965e-06,0.00394747215117836
"LLGL2",-1.35229414342362,5.06113939581917,37.761623577029,2.04972293444226e-07,1.65117987819786e-06,0.00397769232657866
"MLST8",-0.994948479320787,4.3091786471164,37.7219806691802,2.07446696298698e-07,1.67041933127491e-06,0.00402571058837253
"ECHDC3",2.6562672080063,3.93757770365622,37.7497978740005,2.08356499546964e-07,1.67704945259576e-06,0.00404336623020838
"GALC",1.11496512024911,4.97370432687112,37.697419714451,2.08626823071793e-07,1.6785290748471e-06,0.00404861212853121
"RNF13",1.24115903831407,6.57771127886689,37.6851832168726,2.09211021513617e-07,1.68253173787536e-06,0.00405994908349325
"TMEM19",-1.08050602699593,3.49997062879158,37.6952934918282,2.09899486775315e-07,1.6873692793545e-06,0.00407330944036177
"PPT2",-1.45772447291531,1.53331365843999,37.8791529994931,2.1011641917609e-07,1.68841376005432e-06,0.00407751923053119
"H2BC12",1.57988985967204,6.52656382570298,37.6571181785112,2.10848115421875e-07,1.69359210590932e-06,0.00409171852787691
"TNFRSF18",-2.23891042939557,2.28065551239092,37.8276299629259,2.11960275358731e-07,1.70182089516406e-06,0.00411330110361153
"ATRAID",-0.990972711114804,5.09290633548169,37.615098732495,2.1339404914273e-07,1.71244892618622e-06,0.00414112491766382
"TIMM13",-1.19647331689692,4.43202840430887,37.618381181687,2.13460473690842e-07,1.71244892618622e-06,0.00414241395244447
"DHX30",-0.666765794669456,5.60232565243015,37.5987936080566,2.14298922396562e-07,1.7184648297635e-06,0.00415868488802768
"DGCR6",-1.65581632332136,0.625922397241465,37.0812127753955,2.16401638622074e-07,1.73460974766624e-06,0.00419949019909998
"DCAF4",-1.42349415177239,2.30953830966825,37.6585243775476,2.18759347404615e-07,1.75256725184726e-06,0.00424524389573395
"PSME2",-1.38620621507077,6.36429333773372,37.5230081601869,2.18822552366583e-07,1.75256725184726e-06,0.0042464704512259
"OXNAD1",-1.2080392142969,5.37703919594646,37.5081185866398,2.19781081184738e-07,1.75894997963923e-06,0.00426507166147103
"FAM153A",-1.96233080568806,2.52427292689018,37.6540216388629,2.19800767835985e-07,1.75894997963923e-06,0.00426545370062512
"SPTY2D1",0.975649272760649,4.60741036234092,37.4828040768097,2.21463621447277e-07,1.77137691517989e-06,0.00429772303780586
"WDR86",-1.13275232613194,3.09016876212853,37.5197609696715,2.21536214219395e-07,1.77137691517989e-06,0.00429913177314158
"PDXP",-1.00585188180937,2.92566908136464,37.5007836041839,2.23080215739848e-07,1.7826010384882e-06,0.00432909466664748
"ST7L",0.892956827303373,3.67846813515749,37.4658277417735,2.23123669096559e-07,1.7826010384882e-06,0.00432993792248783
"MAPK1IP1L",0.881833076520913,5.90357670896352,37.4473042437091,2.23458605222835e-07,1.78454226047504e-06,0.00433643769295434
"CSNK1G1",0.911527010884255,4.76799141966691,37.4477685560613,2.23558950013372e-07,1.78460920771678e-06,0.00433838498395949
"CEP135",1.44147170055067,3.61652771418107,37.4389664135398,2.25334989096767e-07,1.79804720329435e-06,0.00437285079841185
"TOLLIP",0.969518383685576,7.0059954213869,37.4106409447303,2.25711153873063e-07,1.80030852941252e-06,0.00438015065206066
"PROS1",2.36355187899387,1.9882639486424,37.4494399769765,2.26156422495519e-07,1.80311895437471e-06,0.00438879153494804
"TEDC1",-1.34868572264062,3.34248532989546,37.4229093917352,2.27085525621081e-07,1.80930634885844e-06,0.0044068217102027
"HIGD2A",-1.19000686473364,5.32415105204185,37.3895654125885,2.27118945986765e-07,1.80930634885844e-06,0.00440747026581916
"ASB7",1.29444654927409,4.16272845714377,37.3797638489132,2.28197591904939e-07,1.81715324928488e-06,0.00442840246850725
"IKZF3",-1.20137210863918,6.5486232396368,37.3617527475487,2.2881182084052e-07,1.82104196557304e-06,0.00444032219523113
"UBE2D4",-1.2107253506385,2.51586650771799,37.4545603719536,2.28873614038578e-07,1.82104196557304e-06,0.00444152135403265
"FZD5",1.30725754303691,2.76992047411918,37.418277519115,2.29211629302e-07,1.82232616751284e-06,0.00444808087823462
"ATAD3C",-1.70698646847218,0.57427937025714,36.7591143619831,2.29222826697869e-07,1.82232616751284e-06,0.00444829817489884
"HMGA1",-1.17622917732543,6.85070115800754,37.3412295586904,2.30099082849901e-07,1.82854332587436e-06,0.00446530280178519
"WDR18",-1.33144959341401,4.00482725998629,37.330307614889,2.31598740343806e-07,1.83970739054928e-06,0.00449440515511189
"SWAP70",0.968264780298501,4.94204307582885,37.2973216617174,2.33049404608961e-07,1.85047330026247e-06,0.00452255674584149
"PXYLP1",1.95874656699285,3.83082348708382,37.3113108738505,2.33778783435922e-07,1.85550555065747e-06,0.00453671107135751
"CHLSN",-1.2444247189398,4.79008116866917,37.2796889401216,2.34281224547371e-07,1.85873321486766e-06,0.00454646144356629
"DNM2",0.794277757212895,8.80352092512339,37.271058045694,2.34617387630455e-07,1.86056442052652e-06,0.00455298502435661
"JCAD",2.93248044157677,-0.74946044536647,32.9123398692063,2.34703787563069e-07,1.86056442052652e-06,0.00455466170144892
"FBXO25",-0.945272039049994,3.06588297080482,37.2919065366346,2.35704524117389e-07,1.86773458351248e-06,0.00457408199502206
"BZW2",-0.911044053423496,3.6528662414056,37.2574415049823,2.3651509451794e-07,1.87339262212863e-06,0.00458981192421515
"CLEC4E",1.45483176485587,7.31599928875584,37.2138758970157,2.38378518411101e-07,1.88738210048381e-06,0.00462597352828582
"ATP6AP2",0.968092682942045,6.36794170791835,37.1886448839943,2.40063427728122e-07,1.89994734033114e-06,0.00465867087849195
"PPIH",-1.26356180755985,3.97671352094469,37.1828422170398,2.4126148131683e-07,1.90865075680163e-06,0.00468192030643441
"HLA-DMB",-1.83509153929623,6.12504886448221,37.1402857140968,2.4334963729055e-07,1.92438592553399e-06,0.0047224430612604
"RNF111",1.35525391832656,5.57474041794387,37.110038274099,2.45433421935021e-07,1.94007372141386e-06,0.00476288098607102
"POC1A",1.68022186196045,2.14496936935522,37.2153077698374,2.46893667746807e-07,1.95082187145543e-06,0.00479121851629455
"YWHAH",1.04732131807594,6.62139528115252,37.0843526389621,2.47124561440459e-07,1.95185154225216e-06,0.00479569923931355
"HLA-DPA1",-1.70952826784,8.26133360363781,37.0709499251319,2.48038800874608e-07,1.95827541487902e-06,0.00481344096977264
"SSTR3",-1.27195404228613,2.63901902428063,37.1396336122141,2.49018781295171e-07,1.96521287914359e-06,0.00483245846981408
"B3GALNT1",2.79387663274115,-0.40315132744841,33.1224521600939,2.49702238829803e-07,1.96980554745169e-06,0.00484572164673116
"AMIGO1",-1.66340146228974,3.13571158514516,37.0862962957675,2.50943386225659e-07,1.97879209796633e-06,0.00486980735309514
"LNPK",1.30277550353369,4.28444108701807,37.0203439605108,2.52062884793951e-07,1.98681248672275e-06,0.00489153234231141
"ZNF143",0.8333306429247,4.7002511349391,36.9900117464747,2.53888309922694e-07,2.0003883647421e-06,0.00492695654235979
"CHCHD10",-1.4712904287862,4.85805728515028,36.9465302866399,2.57036380034161e-07,2.02437012619437e-06,0.00498804799094292
"TIMM50",-1.17103841946591,4.35176235583467,36.9473520503086,2.57205293425864e-07,2.0248786710841e-06,0.00499132592422232
"STARD9",-1.27272509606755,2.82533972042096,37.0000794148917,2.57552049057238e-07,2.02678631954775e-06,0.00499805506400476
"PTP4A1",1.24579275246368,5.20813588750429,36.9093882314305,2.59590430166725e-07,2.04199914382467e-06,0.00503761188781546
"KCTD5",0.85802237676655,5.07147399859334,36.9065698824155,2.59787922628654e-07,2.04272464608252e-06,0.00504144442653166
"TEF",-1.56657179423733,2.27881294416883,37.0453525631978,2.60058352207036e-07,2.04385552881604e-06,0.00504669238292974
"PPP3CB",1.00393305537351,5.09676967579675,36.9017394025457,2.6014238669358e-07,2.04385552881604e-06,0.00504832315617561
"DDX56",-0.766490507838408,5.43861713213469,36.8635198742055,2.62866141570575e-07,2.06441940239522e-06,0.00510118034331858
"EXOSC8",-1.27911839012535,3.02823471681433,36.8957360887566,2.64010858134299e-07,2.07257067676141e-06,0.0051233947129542
"EP300",1.44327029049968,7.69348346173541,36.8434355759045,2.64281171466621e-07,2.07385378628437e-06,0.00512864041348125
"SAP30",1.98233419566926,3.81340382385666,36.8699113752919,2.64404073618636e-07,2.07397956857044e-06,0.00513102545264326
"EBLN2",2.14597044020383,1.82423757009822,36.8973895555658,2.64875473101022e-07,2.07683774989836e-06,0.00514017343099844
"RPP38",-0.91363803340049,3.03057317238483,36.8558360528492,2.6616167564528e-07,2.08531829361527e-06,0.00516513347757231
"REEP6",-2.17568381484818,1.43806688532578,36.7936561412669,2.66232086616259e-07,2.08531829361527e-06,0.00516649987287512
"AXL",-2.5517851951019,-0.499084411038707,32.2701787177495,2.66279435822872e-07,2.08531829361527e-06,0.00516741873157865
"TRIM9",2.62575077972827,1.67899108656923,36.5686906033484,2.67319433457855e-07,2.09261836453535e-06,0.00518760092568314
