"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"PSTK",49.4912758471302,-1.00511579853166,0.517244303181881,-1.9432128925318,0.0519904409931798,0.0924529951963367,1
"RAC1",12805.2116366612,0.286361895618822,0.14737097298183,1.94313635734853,0.0519996851844515,0.0924596992067993,1
"GPD1",23.0516461603695,-1.39189782392675,0.716443650246538,-1.94278757784757,0.0520418294226596,0.0925141206373254,1
"ZNF300",58.9602772982342,-0.906690477041103,0.46670178545695,-1.94276196340959,0.0520449256299849,0.0925141206373254,1
"ARL10",307.344632150632,-0.597193665163894,0.307396505829309,-1.94274708345417,0.0520467243514426,0.0925141206373254,1
"ACTR10",1330.09061046653,0.284956512754833,0.146765785187467,1.94157318336049,0.0521887919104774,0.0927568868113188,1
"ZNF160",1254.8426161485,0.32836580268401,0.169149333276655,1.94127754643257,0.0522246215166709,0.0928108014958514,1
"LRRC26",36.4523216137093,-1.97003126473819,1.01485038921922,-1.94120363520169,0.0522335823741456,0.092816186866969,1
"MFSD4B",432.964728304499,-0.322608506824004,0.166193508332711,-1.94116190253448,0.0522386425315221,0.092816186866969,1
"CCDC142",839.968296983215,-0.318466468582038,0.164092785520285,-1.94077069002323,0.0522860976553389,0.0928907320288918,1
"EMILIN1",165.471006305802,0.59302061366489,0.305578888087116,1.94064654589563,0.0523011642028444,0.0929009691710599,1
"AQP11",22.1686731522507,-1.43254714471954,0.738185665348679,-1.94063256977888,0.0523028606185677,0.0929009691710599,1
"TSPAN17",1399.92656612639,-0.299104588483177,0.15414379565446,-1.9404257382741,0.0523279711271897,0.092935797301602,1
"C2CD5",1295.28553458576,0.387390179015142,0.199717984690373,1.9396860008162,0.0524178619324211,0.093085657453327,1
"PLAAT5",20.3003291977122,-1.70395318193331,0.878746293642298,-1.93907296595315,0.052492453995422,0.0932000561738913,1
"AKR7A3",28.4091523533376,-1.21998803393529,0.629162758809285,-1.93906587262756,0.0524933176069999,0.0932000561738913,1
"SREK1",1164.22842186735,0.336014234987987,0.173297723333284,1.93894200411259,0.052508400499469,0.0932140108529358,1
"CSRP1",2864.75574473738,-0.343922516753332,0.177379247058931,-1.9389106812426,0.0525122151134212,0.0932140108529358,1
"RALY",13304.5382323492,-0.352841533729122,0.182026336457984,-1.93840924667825,0.0525733132010936,0.0933126586765942,1
"DYM",1549.56728374235,0.219129528354595,0.113049410978737,1.93835179199483,0.0525803176510235,0.093313011692904,1
"CIAO1",3266.92859690735,-0.128161006345613,0.0661201140486433,-1.93830588754471,0.0525859145425947,0.093313011692904,1
"NUTM2G",339.375484775206,0.473751581907738,0.244419597238116,1.9382716740434,0.0525900863413116,0.093313011692904,1
"RFK",237.852397528068,0.506454936283941,0.261300613280804,1.93820798935395,0.0525978524249798,0.0933169881783518,1
"JCHAIN",2751.72547134601,-0.876889322049797,0.452546864126956,-1.93767627523278,0.052662730179823,0.0934222784095379,1
"CMPK1",1711.11832260448,-0.37554304634743,0.193822776159038,-1.93755890710844,0.0526770600049912,0.0934378852640519,1
"MZB1",1183.39065808728,-0.731418761530124,0.377553452413217,-1.93725883541813,0.0527137114738039,0.0934930785248922,1
"INPP5B",1578.19858963293,-0.225439124125864,0.116411845496207,-1.93656515936953,0.0527985203087003,0.0936336631682013,1
"MTMR11",980.726010886315,-0.378650609518631,0.195559438794393,-1.93624307705615,0.0528379368417641,0.0936937273761045,1
"CYP2E1",23.9662202958166,-1.58420002738802,0.81826026712653,-1.93605884464026,0.0528604943161646,0.0937238871509574,1
"ZNF675",140.516130876465,-0.873293475383907,0.451244234446971,-1.93530112679264,0.0529533541592847,0.0938786765771302,1
"ENPP5",55.4568243224266,-1.13171648774793,0.584990416894143,-1.93458978996013,0.0530406539271795,0.0940235773331299,1
"ITGAE",331.979950221846,-0.313452089943725,0.162108613947454,-1.93359305413177,0.0531631819442612,0.0942308891844445,1
"GPR173",10.5042276196136,-1.99817702681452,1.03376119821871,-1.93291935338414,0.0532461333482434,0.0943680159760579,1
"SLC12A3",44.4480204201416,-1.44410943642812,0.747281643917235,-1.93248348622365,0.0532998583674002,0.0944533215638852,1
"DRD3",4.75705352514452,-2.90296928269768,1.50248029288274,-1.93211804271182,0.0533449378520515,0.0945219314671883,1
"PDE6G",177.886433931963,-0.491418133393616,0.254346823973406,-1.93207890594694,0.0533497674764184,0.0945219314671883,1
"PRKCI",357.3125838279,0.518259912362259,0.268289294756465,1.93172043197885,0.0533940215108327,0.0945904157035834,1
"CDC14C",1.50724494287159,2.40955172897277,1.24764311072669,1.93128283902383,0.0534480844299441,0.0946762607259315,1
"RAB27B",250.098583634559,0.615986809186483,0.318980321649506,1.93111225796344,0.0534691714413182,0.0947036813804388,1
"MAPK8IP1",67.2039671264628,-0.793525719726971,0.411029907676839,-1.9305790282075,0.0535351334284827,0.0948105697396532,1
"TMED10",3998.67139217062,-0.189205000405535,0.0980236192190132,-1.93019806770036,0.0535823008958741,0.0948754738811546,1
"CCDC163",109.526513856103,-0.942753036247506,0.488433805571027,-1.93015517250149,0.0535876140075166,0.0948754738811546,1
"RPS6KA6",3.09183324975796,2.76432575209131,1.43218409568955,1.9301469415916,0.0535886335598706,0.0948754738811546,1
"DIS3",1317.28884956182,0.279173223754385,0.144668113909891,1.92974952260919,0.0536378806199238,0.0949527097443153,1
"SLC23A1",90.3574952320517,0.804684460089527,0.417035478592975,1.92953477916179,0.0536645067557979,0.0949876657339861,1
"SUMO2",5042.94658145377,-0.172189598426975,0.0892405481977397,-1.92949955938679,0.0536688747246554,0.0949876657339861,1
"CREBL2",947.619354061199,-0.29987939473178,0.155505819824905,-1.9284126797919,0.0538038159125579,0.0952165183113058,1
"GPRASP2",19.8041239233526,-1.24403937689321,0.645128298577121,-1.92835964510785,0.0538104076579458,0.095218206950519,1
"ARG2",412.639194870312,0.34256453968783,0.177654911752918,1.92825819622858,0.0538230187408231,0.0952305454150956,1
"MSANTD3",136.334076604816,-0.495057816893311,0.256765502364263,-1.92805424535182,0.0538483792855944,0.0952654369051733,1
"NKIRAS1",326.763632722067,-0.331116640759101,0.171753010183684,-1.92786513846239,0.0538719029467504,0.0952968720770071,1
"NOTCH2NLB",1024.3876392805,0.401879462711374,0.208463091577572,1.9278206979955,0.0538774322950468,0.0952968720770071,1
"LOC102724428",224.828260166438,-0.570784588555087,0.296164727098286,-1.92725377578696,0.053948011170126,0.0954117181846522,1
"TRNAU1AP",771.998853941833,0.210811873442703,0.10939563786934,1.9270592278505,0.0539722491580911,0.0954445909622195,1
"TMEM126B",308.249913029724,-0.590600976809781,0.306566661562408,-1.92650098937634,0.0540418484318811,0.0955576654119003,1
"HOOK1",57.9817885054203,-1.12511624028525,0.584187984835702,-1.92594895734063,0.0541107475541041,0.0956694782988399,1
"ABCB11",8.52756193245216,1.78761670991678,0.928391977713725,1.9254977992367,0.0541671110237086,0.0957591066768304,1
"CATSPERG",197.202946729475,-0.593524343629513,0.308293229911107,-1.92519421785762,0.0542050652074518,0.0958161749192947,1
"GOLGA8M",125.795092789996,0.662807052307036,0.344401663957836,1.92451756675653,0.0542897409675798,0.0959558104795336,1
"BCL7B",2236.13433843313,-0.203671492052466,0.105836371227423,-1.92439980405992,0.0543044889986478,0.0959718341725605,1
"COX17",449.273674370423,-0.410647533177538,0.213448542423678,-1.92387133926844,0.054370712540253,0.0960699588340605,1
"ANAPC4",771.223605160485,-0.304073212893772,0.158055299368531,-1.92384066911149,0.0543745579792909,0.0960699588340605,1
"VPS33A",1893.3567149845,0.192778020198044,0.100207660663367,1.9237852567545,0.0543815061825955,0.0960699588340605,1
"PHLDA1",81.2991729326967,0.767972140774258,0.399200555702844,1.92377522977678,0.0543827635531352,0.0960699588340605,1
