"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"PATL1",1.67068652215495,6.53609791776275,167.928914683717,8.01072105852064e-18,7.99237589579121e-16,1.04700124234865e-13
"EIF3F",-1.14592315150016,7.42545475661641,167.597495714588,8.32970971126764e-18,8.24767469138394e-16,1.08869305926268e-13
"MDK",3.57443894616778,3.59399801964516,167.877413377402,8.6432901082075e-18,8.49381967776481e-16,1.12967801714272e-13
"RIGI",3.27989085511082,7.73114934251842,166.605187492832,9.36776425042088e-18,9.13706557858216e-16,1.22436678753001e-13
"BLVRA",1.82446378049974,6.18034640974744,166.39585931448,9.60549325282461e-18,9.29954050477167e-16,1.25543796814418e-13
"POLE3",-0.887548350547801,5.22691496805211,165.39347031925,1.08248742033127e-17,1.04030224880365e-15,1.41481105837297e-13
"CASP1",1.88981155892238,8.3414025971797,164.913988529438,1.1456508648514e-17,1.09296764989838e-15,1.49736568036077e-13
"EIF2D",-1.02083814530559,5.13700033773426,163.772904700447,1.31431193652394e-17,1.24478673988173e-15,1.71780570103678e-13
"ZFP36",1.50984219642974,8.80882374569624,163.350215125314,1.38202623471767e-17,1.29950236602589e-15,1.80630828877599e-13
"DUSP18",1.17202117274894,4.04444625980892,161.440466200425,1.7455659790957e-17,1.62961052477006e-15,2.28145473467808e-13
"SLC25A45",-1.17498632693241,5.39878923772694,160.716661057837,1.90237437293163e-17,1.76340659958981e-15,2.48640330542164e-13
"MR1",1.2891868172923,6.21766031731,160.622291609752,1.92349801363097e-17,1.76951854457615e-15,2.51401190381567e-13
"AP5B1",1.89185492934032,8.79315935177702,160.568552121697,1.93604553844216e-17,1.76951854457615e-15,2.5304115187439e-13
"MAP2K6",2.71545306865094,5.68934862340112,160.17405208194,2.0338802309188e-17,1.84602879292422e-15,2.65828146181088e-13
"RPL3",-1.78034817601619,10.3192257158689,159.081692171142,2.32254666623373e-17,2.09349551225344e-15,3.03556849276749e-13
"ADAR",1.6408906167289,10.1595622740568,158.668099123131,2.44373045482618e-17,2.18764089346426e-15,3.19395570445782e-13
"PIK3AP1",2.52468164877134,7.71844861983053,158.563911088677,2.47531403503641e-17,2.20084043795414e-15,3.23523544379259e-13
"TNFAIP8L3",4.73110106408588,0.114853825274042,108.979137330579,2.49698042064517e-17,2.20510365525894e-15,3.26355340978324e-13
"CSRNP1",2.39679290658997,7.10543230116329,157.474855031903,2.83170274884231e-17,2.48391643807846e-15,3.7010354927369e-13
"CCDC194",4.06580417420796,1.28204386787009,145.38842218292,2.98772902103165e-17,2.60330788699225e-15,3.90496183048837e-13
"FNDC3B",2.17851347154544,5.31965396767197,156.793756047543,3.08432139130691e-17,2.66967421088618e-15,4.03120805843813e-13
"ARHGEF11",1.5497933112392,7.20899006806443,156.373790411422,3.2463251373101e-17,2.7914124700423e-15,4.2429469544643e-13
"NEXN",3.38666674815846,2.78985212061084,157.395114169419,3.32723411980278e-17,2.84228431018447e-15,4.34869499458223e-13
"RNASE1",5.34597870886176,3.55449108375939,156.458848349605,3.75939109134766e-17,3.19060010155285e-15,4.91352415639139e-13
"CD274",3.94194695850267,5.34172989885831,154.862598042125,3.95116875597428e-17,3.33172746068283e-15,5.16417756405839e-13
"CIMAP1B",2.63722699154581,7.51963386593517,154.736023361382,3.98363316187682e-17,3.33756957857244e-15,5.206608542573e-13
"FLVCR2",1.89368959366382,4.1975447836116,153.22531144737,4.83524137465337e-17,4.02526145010953e-15,6.31966047667196e-13
"TNFSF10",2.88909971417171,8.88708191141914,152.372307173074,5.36805691847718e-17,4.44053822306941e-15,7.01605039244967e-13
"SLC12A8",3.10386527713255,0.683273493152486,145.51167128456,5.5936080813398e-17,4.59801620271139e-15,7.31084576231111e-13
"PLAC8",2.27824927252746,7.9097561353658,151.987423439929,5.63710054571205e-17,4.60480650827853e-15,7.36769041324565e-13
"DISC1",1.99845958209885,4.88014731433364,151.389346790057,6.0928387338206e-17,4.94617405285933e-15,7.96334022510353e-13
"TMEM123",2.72314218470163,7.75201839635521,151.135414782183,6.28370184812478e-17,5.06962858981425e-15,8.21279831549909e-13
"DRAM1",1.80396553064124,4.4551061877432,151.019930036531,6.39118132485762e-17,5.12470797029994e-15,8.35327399158891e-13
"SLC26A8",3.15092572180628,5.10477765310705,150.566375733772,6.78407999769246e-17,5.40658082742929e-15,8.86679255698404e-13
"FFAR2",2.69641845703117,9.885109746472,150.054687924299,7.21627907878401e-17,5.71616773089134e-15,9.43167675597071e-13
"EIF3H",-1.04289712685544,7.17872738863313,149.985561509254,7.28069014074007e-17,5.73244699635378e-15,9.51586201394727e-13
"LILRB4",2.11529059274418,6.72168040533062,149.620743766293,7.63076835258917e-17,5.93778837047616e-15,9.97341423683405e-13
"IL15RA",1.59762018179553,4.09697255820113,149.643195863489,7.63235230482016e-17,5.93778837047616e-15,9.97548446239995e-13
"ABCA1",3.05152143068224,4.70578188569193,149.062288284403,8.24905906936048e-17,6.37959775364151e-15,1.07815202036542e-12
"SERPING1",4.87833879007514,8.79710829628494,148.48340572976,8.83892054452875e-17,6.79557008923475e-15,1.15524691516991e-12
"CCNA1",5.81390075040803,3.06461155615144,140.225662369052,9.00459319630875e-17,6.88245807460558e-15,1.17690033075755e-12
"CNP",1.78015781524702,6.97237447619492,148.164904358187,9.20884263043929e-17,6.93960616487976e-15,1.20359573179841e-12
"ZC3HAV1",1.94585431137773,7.4914447173528,148.149613829046,9.2270474722787e-17,6.93960616487976e-15,1.20597510462683e-12
"IL11RA",-1.61349182682256,5.48649035693515,148.14441899413,9.23864937023013e-17,6.93960616487976e-15,1.20749147268908e-12
"DYNLT1",2.19492371592759,6.9673392797025,147.708119706414,9.77151639636314e-17,7.2979268171695e-15,1.27713719300466e-12
"TUBGCP6",-1.0053910092969,7.20098974110998,146.886793706867,1.08739917514444e-16,8.07517455632833e-15,1.42123072191379e-12
"THEM4",-1.69459322798106,4.69875121604692,146.635970780861,1.12593216843952e-16,8.31408669011558e-15,1.47159334415046e-12
"IDH1",1.34600093160179,5.28527045769204,146.189440829203,1.19183767129985e-16,8.725149893037e-15,1.5577318363889e-12
"HINT3",1.64517740548226,4.1143075323411,146.188821509528,1.19495166859497e-16,8.725149893037e-15,1.56180183085362e-12
"SBF2",1.51102025373038,4.9462548396828,145.687708500814,1.27331244183448e-16,9.22122314766942e-15,1.66421936147766e-12
"FFAR3",4.07119440700416,3.72108358423023,146.404997752108,1.27700182840717e-16,9.22122314766942e-15,1.66904138972816e-12
"LHFPL2",2.50355125819221,4.69670335396875,144.502826576215,1.49146654628769e-16,1.07106965714177e-14,1.94934677599802e-12
"IL18R1",3.95841461468172,5.92206822121526,144.433733653798,1.50535161396677e-16,1.07513363904622e-14,1.96749455945457e-12
"RPL4",-1.53120028597471,9.97535405553933,144.337765783145,1.51972802218455e-16,1.07950245923653e-14,1.98628452499521e-12
"SPG7",-0.790562827903708,6.82366633734582,144.035412851097,1.58176511892279e-16,1.11749568131464e-14,2.06736701043209e-12
"TRIM34",1.15095304463971,5.0260786719019,143.97511846503,1.59553882001848e-16,1.12116625686245e-14,2.08536923776416e-12
"CENATAC",-1.17261975869539,5.16737744866039,143.880617413204,1.61548179470523e-16,1.12910946827793e-14,2.11143470567973e-12
"CNNM3",-0.960149895085501,5.06806970182992,143.797620039534,1.63325581936099e-16,1.13546029569405e-14,2.13466535590481e-12
"EXOC3L1",4.9248967570065,4.42193917041564,144.57025718772,1.64435646447064e-16,1.13712904712335e-14,2.14917389906313e-12
"RNF213",2.3458310374521,10.3648581175259,143.411019723178,1.71828606687065e-16,1.18199994178944e-14,2.24579988939994e-12
"MEF2A",1.96810195891214,5.72230369028306,143.334217207942,1.73677162491168e-16,1.18846100196836e-14,2.26996051375957e-12
"BTN2A1",1.2836278966649,6.78964376569613,143.265608956525,1.75183157290243e-16,1.19252284676223e-14,2.28964386578348e-12
"MOV10",2.53727140472753,7.94468204951446,143.168599574391,1.77456360103109e-16,1.20173814847028e-14,2.31935462654764e-12
"PABPC1",-1.13149852592108,9.89002652813559,142.94154500426,1.82898070346657e-16,1.23220504094371e-14,2.3904777794308e-12
"RNASE2",3.05718434304399,6.66138574090392,142.905801124937,1.83859609000633e-16,1.23233081519912e-14,2.40304508963828e-12
"MT-ND4L",-1.8493929198953,8.40876246854411,142.750643420361,1.87609398867385e-16,1.24157994474488e-14,2.45205484319672e-12
"FGR",1.21038754998838,10.2946942723882,142.731734261377,1.8808219457131e-16,1.24157994474488e-14,2.45823428304702e-12
"FGD4",2.3839563928167,4.40253838089798,142.762553975487,1.8808938719165e-16,1.24157994474488e-14,2.45832829059486e-12
"ARL11",1.7073818769162,5.77000226905679,142.354835654125,1.97863727772874e-16,1.29953714672938e-14,2.58607892199147e-12
"ALS2CL",-1.93788942365631,4.13112712449529,141.94979976014,2.10015060974535e-16,1.37244842346859e-14,2.74489684693718e-12
"HES4",4.37975930979311,4.02963303075316,142.557367146044,2.11132018896016e-16,1.37288332685121e-14,2.75949548697092e-12
"CGAS",1.85491697269047,3.60475639284904,141.474592408229,2.24162583264282e-16,1.45039849666543e-14,2.92980496326417e-12
"MT1F",1.90672024259279,3.26121937190601,141.303242749247,2.306913766172e-16,1.48528881398365e-14,3.0151362923868e-12
"ACVRL1",2.44650064207522,2.13825254061991,142.047452536476,2.32447386775206e-16,1.48925850252546e-14,3.03808734515194e-12
"GLRX",1.88236284666594,6.69311764773253,141.065524346637,2.35091897373571e-16,1.49885419447443e-14,3.07265109867257e-12
"GBA1",1.5051326608368,7.1052606864555,140.803044091209,2.43534662734389e-16,1.54514468055265e-14,3.18299804193846e-12
"BST1",1.78863525102065,7.38142880947208,139.797484488053,2.78941820668953e-16,1.76124135079382e-14,3.64576959614322e-12
"H4C8",2.42622665877851,3.68827696923442,139.736834615496,2.8464785714296e-16,1.78862860233581e-14,3.72034749285849e-12
"RHBDF2",1.55474383287782,7.63391279057432,139.315735537038,2.977602014108e-16,1.86206977628668e-14,3.89172583243916e-12
"ABLIM1",-1.82159303780767,5.99968449037973,139.256575892705,3.00283807932782e-16,1.86890922365784e-14,3.92470936968146e-12
"C1QA",3.36133529509198,5.41214199935496,138.879978497495,3.16848701939291e-16,1.96265996888461e-14,4.14121253434653e-12
"SIPA1L2",2.83390489362667,5.40824399593807,138.753373776615,3.2189818783446e-16,1.96685991074885e-14,4.20720931499639e-12
"DDAH2",2.18353499603525,6.59144461564551,138.725760613541,3.22663209499576e-16,1.96685991074885e-14,4.21720814815946e-12
"ECE1",1.40339264600717,8.33722424732991,138.704690640037,3.23544534020468e-16,1.96685991074885e-14,4.22872705964752e-12
"TMEM140",2.41945647772139,8.75916793114724,138.704658373344,3.2354619801913e-16,1.96685991074885e-14,4.22874880811003e-12
"MTHFD2",1.74320231751788,4.49492634985848,138.429816747707,3.36517041194626e-16,2.03623968908045e-14,4.39827772841376e-12
"MAFG",1.51306900581758,5.41755510222083,138.196986987817,3.46903789767457e-16,2.08941591348417e-14,4.53403253226066e-12
"RPL22",-1.54207765177456,7.57378412368518,137.883672708184,3.61896677771832e-16,2.16461317594668e-14,4.72998957847784e-12
"VPS51",-1.19587696988157,7.14135570253943,137.867454941794,3.62701060085939e-16,2.16461317594668e-14,4.74050285532322e-12
